detected_tool,fraction,ready,request_index,source,step,text
sql_query,0.5789473684210527,False,4,dllm,11,"TOOL: sql_query
ARGS: table_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND"
sql_query,0.631578947368421,False,4,dllm,12,"TOOL: sql_query
ARGS: tablepu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND"
sql_query,0.6842105263157895,False,4,dllm,13,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND"
sql_query,0.7368421052631579,False,4,dllm,14,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND cluster order"
sql_query,0.7894736842105263,False,4,dllm,15,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND cluster = 'prod-a'; order_by=memory_utilization"
sql_query,0.8421052631578947,False,4,dllm,16,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND cluster = 'prod-a'; order_by=memory_utilization;"
sql_query,0.8947368421052632,True,4,dllm,17,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND cluster = 'prod-a'; order_by=memory_utilization; limit=25"
sql_query,0.9473684210526315,True,4,dllm,18,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND cluster = 'prod-a'; order_by=memory_utilization; limit=25"
sql_query,1.0,True,4,dllm,19,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND cluster = 'prod-a'; order_by=memory_utilization; limit=25"
,0.0,False,4,ar_prefix,0,
,0.05263157894736842,False,4,ar_prefix,1,TOOL: sql
sql_query,0.10526315789473684,False,4,ar_prefix,2,"TOOL: sql_query
AR"
sql_query,0.15789473684210525,False,4,ar_prefix,3,"TOOL: sql_query
ARGS: table"
sql_query,0.21052631578947367,False,4,ar_prefix,4,"TOOL: sql_query
ARGS: table=gpu_nod"
sql_query,0.2631578947368421,False,4,ar_prefix,5,"TOOL: sql_query
ARGS: table=gpu_nodes; selec"
sql_query,0.3157894736842105,False,4,ar_prefix,6,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id"
sql_query,0.3684210526315789,False,4,ar_prefix,7,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_"
sql_query,0.42105263157894735,False,4,ar_prefix,8,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilizat"
sql_query,0.47368421052631576,False,4,ar_prefix,9,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; wher"
sql_query,0.5263157894736842,False,4,ar_prefix,10,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_"
sql_query,0.5789473684210527,False,4,ar_prefix,11,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilizati"
sql_query,0.631578947368421,False,4,ar_prefix,12,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 "
sql_query,0.6842105263157895,False,4,ar_prefix,13,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND clust"
sql_query,0.7368421052631579,False,4,ar_prefix,14,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND cluster = 'pro"
sql_query,0.7894736842105263,False,4,ar_prefix,15,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND cluster = 'prod-a'; ord"
sql_query,0.8421052631578947,False,4,ar_prefix,16,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND cluster = 'prod-a'; order_by=me"
sql_query,0.8947368421052632,False,4,ar_prefix,17,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND cluster = 'prod-a'; order_by=memory_util"
sql_query,0.9473684210526315,False,4,ar_prefix,18,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND cluster = 'prod-a'; order_by=memory_utilization; "
sql_query,1.0,True,4,ar_prefix,19,"TOOL: sql_query
ARGS: table=gpu_nodes; select=node_id, memory_utilization; where=memory_utilization > 90 AND cluster = 'prod-a'; order_by=memory_utilization; limit=25"
,0.0,False,5,dllm,0,
sql_query,0.0625,False,5,dllm,1,"TOOL: sql_query
:"
sql_query,0.125,False,5,dllm,2,"TOOL: sql_query
ARGS: table select"
sql_query,0.1875,False,5,dllm,3,"TOOL: sql_query
ARGS: tableorders selectorder_id"
sql_query,0.25,False,5,dllm,4,"TOOL: sql_query
ARGS: table=orders selectorder_id,_reason where"
sql_query,0.3125,False,5,dllm,5,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where"
sql_query,0.375,False,5,dllm,6,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; wherecustomer"
sql_query,0.4375,False,5,dllm,7,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer"
sql_query,0.5,False,5,dllm,8,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id"
sql_query,0.5625,False,5,dllm,9,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id4"
sql_query,0.625,False,5,dllm,10,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041'"
sql_query,0.6875,False,5,dllm,11,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041' AND"
sql_query,0.75,False,5,dllm,12,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041' AND payment_status='failed'; order_by=updated_at"
sql_query,0.8125,False,5,dllm,13,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041' AND payment_status='failed'; order_by=updated_at;"
sql_query,0.875,True,5,dllm,14,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041' AND payment_status='failed'; order_by=updated_at; limit=10"
sql_query,0.9375,True,5,dllm,15,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041' AND payment_status='failed'; order_by=updated_at; limit=10"
sql_query,1.0,True,5,dllm,16,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041' AND payment_status='failed'; order_by=updated_at; limit=10"
,0.0,False,5,ar_prefix,0,
,0.0625,False,5,ar_prefix,1,TOOL: sql_
sql_query,0.125,False,5,ar_prefix,2,"TOOL: sql_query
ARGS"
sql_query,0.1875,False,5,ar_prefix,3,"TOOL: sql_query
ARGS: table=o"
sql_query,0.25,False,5,ar_prefix,4,"TOOL: sql_query
ARGS: table=orders; sel"
sql_query,0.3125,False,5,ar_prefix,5,"TOOL: sql_query
ARGS: table=orders; select=order"
sql_query,0.375,False,5,ar_prefix,6,"TOOL: sql_query
ARGS: table=orders; select=order_id, failu"
sql_query,0.4375,False,5,ar_prefix,7,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason"
sql_query,0.5,False,5,ar_prefix,8,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=cu"
sql_query,0.5625,False,5,ar_prefix,9,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id="
sql_query,0.625,False,5,ar_prefix,10,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041' A"
sql_query,0.6875,False,5,ar_prefix,11,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041' AND payment"
sql_query,0.75,False,5,ar_prefix,12,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041' AND payment_status='"
sql_query,0.8125,False,5,ar_prefix,13,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041' AND payment_status='failed'; o"
sql_query,0.875,False,5,ar_prefix,14,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041' AND payment_status='failed'; order_by=u"
sql_query,0.9375,False,5,ar_prefix,15,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041' AND payment_status='failed'; order_by=updated_at;"
sql_query,1.0,True,5,ar_prefix,16,"TOOL: sql_query
ARGS: table=orders; select=order_id, failure_reason; where=customer_id='C2041' AND payment_status='failed'; order_by=updated_at; limit=10"
,0.0,False,6,dllm,0,
sql_query,0.058823529411764705,False,6,dllm,1,"TOOL: sql_query
:"
sql_query,0.11764705882352941,False,6,dllm,2,"TOOL: sql_query
ARGS: table"
sql_query,0.17647058823529413,False,6,dllm,3,"TOOL: sql_query
ARGS: tableiments"
sql_query,0.23529411764705882,False,6,dllm,4,"TOOL: sql_query
ARGS: table=experiments; select"
sql_query,0.29411764705882354,False,6,dllm,5,"TOOL: sql_query
ARGS: table=experiments; selectexperiment_id, speedup where"
sql_query,0.35294117647058826,False,6,dllm,6,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; wheremodel"
sql_query,0.4117647058823529,False,6,dllm,7,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; wheremodelLL"
sql_query,0.47058823529411764,False,6,dllm,8,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; wheremodelLLa"
sql_query,0.5294117647058824,False,6,dllm,9,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; wheremodelLLaDA'"
sql_query,0.5882352941176471,False,6,dllm,10,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; wheremodel='LLaDA' AND speedup"
sql_query,0.6470588235294118,False,6,dllm,11,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaDA' AND speedup"
sql_query,0.7058823529411765,False,6,dllm,12,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaDA' AND speedup order"
sql_query,0.7647058823529411,False,6,dllm,13,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaDA' AND speedup > 1.5; order_by=speedup"
sql_query,0.8235294117647058,False,6,dllm,14,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaDA' AND speedup > 1.5; order_by=speedup;"
sql_query,0.8823529411764706,False,6,dllm,15,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaDA' AND speedup > 1.5; order_by=speedup; limit=12"
sql_query,0.9411764705882353,False,6,dllm,16,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaDA' AND speedup > 1.5; order_by=speedup; limit=12"
sql_query,1.0,False,6,dllm,17,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaDA' AND speedup > 1.5; order_by=speedup; limit=12"
,0.0,False,6,ar_prefix,0,
,0.058823529411764705,False,6,ar_prefix,1,TOOL: sql
sql_query,0.11764705882352941,False,6,ar_prefix,2,"TOOL: sql_query
A"
sql_query,0.17647058823529413,False,6,ar_prefix,3,"TOOL: sql_query
ARGS: tab"
sql_query,0.23529411764705882,False,6,ar_prefix,4,"TOOL: sql_query
ARGS: table=exper"
sql_query,0.29411764705882354,False,6,ar_prefix,5,"TOOL: sql_query
ARGS: table=experiments; "
sql_query,0.35294117647058826,False,6,ar_prefix,6,"TOOL: sql_query
ARGS: table=experiments; select=e"
sql_query,0.4117647058823529,False,6,ar_prefix,7,"TOOL: sql_query
ARGS: table=experiments; select=experimen"
sql_query,0.47058823529411764,False,6,ar_prefix,8,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, sp"
sql_query,0.5294117647058824,False,6,ar_prefix,9,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; w"
sql_query,0.5882352941176471,False,6,ar_prefix,10,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=mod"
sql_query,0.6470588235294118,False,6,ar_prefix,11,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaD"
sql_query,0.7058823529411765,False,6,ar_prefix,12,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaDA' AND s"
sql_query,0.7647058823529411,False,6,ar_prefix,13,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaDA' AND speedup >"
sql_query,0.8235294117647058,False,6,ar_prefix,14,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaDA' AND speedup > 1.5; or"
sql_query,0.8823529411764706,False,6,ar_prefix,15,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaDA' AND speedup > 1.5; order_by=s"
sql_query,0.9411764705882353,False,6,ar_prefix,16,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaDA' AND speedup > 1.5; order_by=speedup; "
sql_query,1.0,False,6,ar_prefix,17,"TOOL: sql_query
ARGS: table=experiments; select=experiment_id, speedup; where=model='LLaDA' AND speedup > 1.5; order_by=speedup; limit=12"
,0.0,False,7,dllm,0,
sql_query,0.06666666666666667,False,7,dllm,1,"TOOL: sql_query
:"
sql_query,0.13333333333333333,False,7,dllm,2,"TOOL: sql_query
ARGS:"
sql_query,0.2,False,7,dllm,3,"TOOL: sql_query
ARGS: table"
sql_query,0.26666666666666666,False,7,dllm,4,"TOOL: sql_query
ARGS: tablecache_events; select"
sql_query,0.3333333333333333,False,7,dllm,5,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; wherepolicy"
sql_query,0.4,False,7,dllm,6,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; wherepolicyprefix"
sql_query,0.4666666666666667,False,7,dllm,7,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; wherepolicyprefix AND <"
sql_query,0.5333333333333333,False,7,dllm,8,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; wherepolicy =prefix AND hit_rate <"
sql_query,0.6,False,7,dllm,9,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; wherepolicy = 'prefix' AND hit_rate <"
sql_query,0.6666666666666666,False,7,dllm,10,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where=policy = 'prefix' AND hit_rate <"
sql_query,0.7333333333333333,False,7,dllm,11,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where=policy = 'prefix' AND hit_rate < 0.7; order_by=hit_rate"
sql_query,0.8,False,7,dllm,12,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where=policy = 'prefix' AND hit_rate < 0.7; order_by=hit_rate;"
sql_query,0.8666666666666667,True,7,dllm,13,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where=policy = 'prefix' AND hit_rate < 0.7; order_by=hit_rate; limit=30"
sql_query,0.9333333333333333,True,7,dllm,14,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where=policy = 'prefix' AND hit_rate < 0.7; order_by=hit_rate; limit=30"
sql_query,1.0,True,7,dllm,15,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where=policy = 'prefix' AND hit_rate < 0.7; order_by=hit_rate; limit=30"
,0.0,False,7,ar_prefix,0,
,0.06666666666666667,False,7,ar_prefix,1,TOOL: sql_
sql_query,0.13333333333333333,False,7,ar_prefix,2,"TOOL: sql_query
ARG"
sql_query,0.2,False,7,ar_prefix,3,"TOOL: sql_query
ARGS: table=c"
sql_query,0.26666666666666666,False,7,ar_prefix,4,"TOOL: sql_query
ARGS: table=cache_even"
sql_query,0.3333333333333333,False,7,ar_prefix,5,"TOOL: sql_query
ARGS: table=cache_events; select"
sql_query,0.4,False,7,ar_prefix,6,"TOOL: sql_query
ARGS: table=cache_events; select=request_"
sql_query,0.4666666666666667,False,7,ar_prefix,7,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_ra"
sql_query,0.5333333333333333,False,7,ar_prefix,8,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where"
sql_query,0.6,False,7,ar_prefix,9,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where=policy = "
sql_query,0.6666666666666666,False,7,ar_prefix,10,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where=policy = 'prefix' "
sql_query,0.7333333333333333,False,7,ar_prefix,11,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where=policy = 'prefix' AND hit_ra"
sql_query,0.8,False,7,ar_prefix,12,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where=policy = 'prefix' AND hit_rate < 0.7;"
sql_query,0.8666666666666667,False,7,ar_prefix,13,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where=policy = 'prefix' AND hit_rate < 0.7; order_by="
sql_query,0.9333333333333333,False,7,ar_prefix,14,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where=policy = 'prefix' AND hit_rate < 0.7; order_by=hit_rate;"
sql_query,1.0,True,7,ar_prefix,15,"TOOL: sql_query
ARGS: table=cache_events; select=request_id, hit_rate; where=policy = 'prefix' AND hit_rate < 0.7; order_by=hit_rate; limit=30"
,0.0,False,8,dllm,0,
sql_query,0.06666666666666667,False,8,dllm,1,"TOOL: sql_query
ARGS:"
sql_query,0.13333333333333333,False,8,dllm,2,"TOOL: sql_query
ARGS: table"
sql_query,0.2,False,8,dllm,3,"TOOL: sql_query
ARGS: table="
sql_query,0.26666666666666666,False,8,dllm,4,"TOOL: sql_query
ARGS: table=tool_calls; select"
sql_query,0.3333333333333333,False,8,dllm,5,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id,_ms; where"
sql_query,0.4,False,8,dllm,6,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name"
sql_query,0.4666666666666667,False,8,dllm,7,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='"
web_search,0.5333333333333333,False,8,dllm,8,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search'"
web_search,0.6,False,8,dllm,9,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search' AND latency_ms"
web_search,0.6666666666666666,False,8,dllm,10,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search' AND latency_ms0=ency"
web_search,0.7333333333333333,False,8,dllm,11,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search' AND latency_ms > 300; order_by=latency_ms"
web_search,0.8,False,8,dllm,12,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search' AND latency_ms > 300; order_by=latency_ms;"
web_search,0.8666666666666667,False,8,dllm,13,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search' AND latency_ms > 300; order_by=latency_ms; limit=50"
web_search,0.9333333333333333,False,8,dllm,14,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search' AND latency_ms > 300; order_by=latency_ms; limit=50"
web_search,1.0,False,8,dllm,15,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search' AND latency_ms > 300; order_by=latency_ms; limit=50"
,0.0,False,8,ar_prefix,0,
,0.06666666666666667,False,8,ar_prefix,1,TOOL: sql_q
sql_query,0.13333333333333333,False,8,ar_prefix,2,"TOOL: sql_query
ARGS:"
sql_query,0.2,False,8,ar_prefix,3,"TOOL: sql_query
ARGS: table=too"
sql_query,0.26666666666666666,False,8,ar_prefix,4,"TOOL: sql_query
ARGS: table=tool_calls; s"
sql_query,0.3333333333333333,False,8,ar_prefix,5,"TOOL: sql_query
ARGS: table=tool_calls; select=sess"
sql_query,0.4,False,8,ar_prefix,6,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, la"
sql_query,0.4666666666666667,False,8,ar_prefix,7,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; "
sql_query,0.5333333333333333,False,8,ar_prefix,8,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool"
sql_query,0.6,False,8,ar_prefix,9,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web"
web_search,0.6666666666666666,False,8,ar_prefix,10,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search' A"
web_search,0.7333333333333333,False,8,ar_prefix,11,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search' AND latency"
web_search,0.8,False,8,ar_prefix,12,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search' AND latency_ms > 300;"
web_search,0.8666666666666667,False,8,ar_prefix,13,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search' AND latency_ms > 300; order_by="
web_search,0.9333333333333333,False,8,ar_prefix,14,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search' AND latency_ms > 300; order_by=latency_ms"
web_search,1.0,False,8,ar_prefix,15,"TOOL: sql_query
ARGS: table=tool_calls; select=session_id, latency_ms; where=tool_name='web_search' AND latency_ms > 300; order_by=latency_ms; limit=50"
,0.0,False,9,dllm,0,
sql_query,0.08333333333333333,False,9,dllm,1,"TOOL: sql_query
ARGS:"
sql_query,0.16666666666666666,False,9,dllm,2,"TOOL: sql_query
ARGS: tablead"
sql_query,0.25,False,9,dllm,3,"TOOL: sql_query
ARGS: tableadmissions; select"
sql_query,0.3333333333333333,False,9,dllm,4,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where"
sql_query,0.4166666666666667,False,9,dllm,5,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection"
sql_query,0.5,False,9,dllm,6,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection_reason"
sql_query,0.5833333333333334,False,9,dllm,7,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection_reason'"
sql_query,0.6666666666666666,False,9,dllm,8,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection_reason='memory_budget' AND"
sql_query,0.75,False,9,dllm,9,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection_reason='memory_budget' AND workload='rare'; order_by=arrival_time;"
sql_query,0.8333333333333334,True,9,dllm,10,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection_reason='memory_budget' AND workload='rare'; order_by=arrival_time; limit=40"
sql_query,0.9166666666666666,True,9,dllm,11,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection_reason='memory_budget' AND workload='rare'; order_by=arrival_time; limit=40"
sql_query,1.0,True,9,dllm,12,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection_reason='memory_budget' AND workload='rare'; order_by=arrival_time; limit=40"
,0.0,False,9,ar_prefix,0,
,0.08333333333333333,False,9,ar_prefix,1,TOOL: sql_quer
sql_query,0.16666666666666666,False,9,ar_prefix,2,"TOOL: sql_query
ARGS: table="
sql_query,0.25,False,9,ar_prefix,3,"TOOL: sql_query
ARGS: table=admissions; s"
sql_query,0.3333333333333333,False,9,ar_prefix,4,"TOOL: sql_query
ARGS: table=admissions; select=request_"
sql_query,0.4166666666666667,False,9,ar_prefix,5,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_ti"
sql_query,0.5,False,9,ar_prefix,6,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rej"
sql_query,0.5833333333333334,False,9,ar_prefix,7,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection_reason="
sql_query,0.6666666666666666,False,9,ar_prefix,8,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection_reason='memory_budget"
sql_query,0.75,False,9,ar_prefix,9,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection_reason='memory_budget' AND workloa"
sql_query,0.8333333333333334,False,9,ar_prefix,10,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection_reason='memory_budget' AND workload='rare'; orde"
sql_query,0.9166666666666666,False,9,ar_prefix,11,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection_reason='memory_budget' AND workload='rare'; order_by=arrival_t"
sql_query,1.0,True,9,ar_prefix,12,"TOOL: sql_query
ARGS: table=admissions; select=request_id, arrival_time; where=rejection_reason='memory_budget' AND workload='rare'; order_by=arrival_time; limit=40"
,0.0,False,10,dllm,0,
calendar_api,0.1111111111111111,False,10,dllm,1,"TOOL: calendar_api
: calendar"
calendar_api,0.2222222222222222,False,10,dllm,2,"TOOL: calendar_api
ARGS: calendar"
calendar_api,0.3333333333333333,False,10,dllm,3,"TOOL: calendar_api
ARGS: calendar="
calendar_api,0.4444444444444444,False,10,dllm,4,"TOOL: calendar_api
ARGS: calendar= start"
calendar_api,0.5555555555555556,False,10,dllm,5,"TOOL: calendar_api
ARGS: calendar=research; start_date=2026-09-01; end_date=202"
calendar_api,0.6666666666666666,True,10,dllm,6,"TOOL: calendar_api
ARGS: calendar=research; start_date=2026-09-01; end_date=2026-09-07; keywordeadline"
calendar_api,0.7777777777777778,True,10,dllm,7,"TOOL: calendar_api
ARGS: calendar=research; start_date=2026-09-01; end_date=2026-09-07; keyword=deadline"
calendar_api,0.8888888888888888,True,10,dllm,8,"TOOL: calendar_api
ARGS: calendar=research; start_date=2026-09-01; end_date=2026-09-07; keyword=deadline"
calendar_api,1.0,True,10,dllm,9,"TOOL: calendar_api
ARGS: calendar=research; start_date=2026-09-01; end_date=2026-09-07; keyword=deadline"
,0.0,False,10,ar_prefix,0,
,0.1111111111111111,False,10,ar_prefix,1,TOOL: calend
calendar_api,0.2222222222222222,False,10,ar_prefix,2,"TOOL: calendar_api
ARGS:"
calendar_api,0.3333333333333333,False,10,ar_prefix,3,"TOOL: calendar_api
ARGS: calendar=r"
calendar_api,0.4444444444444444,False,10,ar_prefix,4,"TOOL: calendar_api
ARGS: calendar=research; sta"
calendar_api,0.5555555555555556,False,10,ar_prefix,5,"TOOL: calendar_api
ARGS: calendar=research; start_date=202"
calendar_api,0.6666666666666666,False,10,ar_prefix,6,"TOOL: calendar_api
ARGS: calendar=research; start_date=2026-09-01; end"
calendar_api,0.7777777777777778,False,10,ar_prefix,7,"TOOL: calendar_api
ARGS: calendar=research; start_date=2026-09-01; end_date=2026-"
calendar_api,0.8888888888888888,False,10,ar_prefix,8,"TOOL: calendar_api
ARGS: calendar=research; start_date=2026-09-01; end_date=2026-09-07; keywo"
calendar_api,1.0,True,10,ar_prefix,9,"TOOL: calendar_api
ARGS: calendar=research; start_date=2026-09-01; end_date=2026-09-07; keyword=deadline"
,0.0,False,11,dllm,0,
calendar_api,0.16666666666666666,False,11,dllm,1,"TOOL: calendar_api
: calendar"
calendar_api,0.3333333333333333,False,11,dllm,2,"TOOL: calendar_api
ARGS: calendar=teaching"
calendar_api,0.5,False,11,dllm,3,"TOOL: calendar_api
ARGS: calendar=teaching; start_date=2026-10-10; end_date=20"
calendar_api,0.6666666666666666,True,11,dllm,4,"TOOL: calendar_api
ARGS: calendar=teaching; start_date=2026-10-10; end_date=2026-10-17; keyword=exam"
