detected_tool,fraction,ready,request_index,source,step,text
weather,0.3333333333333333,False,17,ar_prefix,2,"TOOL: weather
ARG"
weather,0.5,False,17,ar_prefix,3,"TOOL: weather
ARGS: locati"
weather,0.6666666666666666,False,17,ar_prefix,4,"TOOL: weather
ARGS: location=Paris"
weather,0.8333333333333334,False,17,ar_prefix,5,"TOOL: weather
ARGS: location=Paris; date=20"
weather,1.0,True,17,ar_prefix,6,"TOOL: weather
ARGS: location=Paris; date=2027-01-08"
,0.0,False,18,dllm,0,
weather,0.16666666666666666,False,18,dllm,1,"TOOL: weather
: location"
weather,0.3333333333333333,False,18,dllm,2,"TOOL: weather
ARGS: locationAustin date202-"
weather,0.5,True,18,dllm,3,"TOOL: weather
ARGS: location=Austin; date=2027-05-20"
weather,0.6666666666666666,True,18,dllm,4,"TOOL: weather
ARGS: location=Austin; date=2027-05-20"
weather,0.8333333333333334,True,18,dllm,5,"TOOL: weather
ARGS: location=Austin; date=2027-05-20"
weather,1.0,True,18,dllm,6,"TOOL: weather
ARGS: location=Austin; date=2027-05-20"
,0.0,False,18,ar_prefix,0,
,0.16666666666666666,False,18,ar_prefix,1,TOOL: wea
weather,0.3333333333333333,False,18,ar_prefix,2,"TOOL: weather
ARGS"
weather,0.5,False,18,ar_prefix,3,"TOOL: weather
ARGS: locati"
weather,0.6666666666666666,False,18,ar_prefix,4,"TOOL: weather
ARGS: location=Austin"
weather,0.8333333333333334,False,18,ar_prefix,5,"TOOL: weather
ARGS: location=Austin; date=20"
weather,1.0,True,18,ar_prefix,6,"TOOL: weather
ARGS: location=Austin; date=2027-05-20"
,0.0,False,19,dllm,0,
weather,0.16666666666666666,False,19,dllm,1,"TOOL: weather
: location"
weather,0.3333333333333333,False,19,dllm,2,"TOOL: weather
ARGS: locationLondon; date20-11-8"
weather,0.5,True,19,dllm,3,"TOOL: weather
ARGS: location=London; date=2026-11-18"
weather,0.6666666666666666,True,19,dllm,4,"TOOL: weather
ARGS: location=London; date=2026-11-18"
weather,0.8333333333333334,True,19,dllm,5,"TOOL: weather
ARGS: location=London; date=2026-11-18"
weather,1.0,True,19,dllm,6,"TOOL: weather
ARGS: location=London; date=2026-11-18"
,0.0,False,19,ar_prefix,0,
,0.16666666666666666,False,19,ar_prefix,1,TOOL: wea
weather,0.3333333333333333,False,19,ar_prefix,2,"TOOL: weather
ARGS"
weather,0.5,False,19,ar_prefix,3,"TOOL: weather
ARGS: locati"
weather,0.6666666666666666,False,19,ar_prefix,4,"TOOL: weather
ARGS: location=London"
weather,0.8333333333333334,False,19,ar_prefix,5,"TOOL: weather
ARGS: location=London; date=20"
weather,1.0,True,19,ar_prefix,6,"TOOL: weather
ARGS: location=London; date=2026-11-18"
,0.0,False,20,dllm,0,
weather,0.1111111111111111,False,20,dllm,1,"TOOL: weather
: locationSe"
weather,0.2222222222222222,False,20,dllm,2,"TOOL: weather
ARGS: location ""Seoul date2-2"
weather,0.3333333333333333,True,20,dllm,3,"TOOL: weather
ARGS: location ""Seoul date ""2027-02-22"""
weather,0.4444444444444444,True,20,dllm,4,"TOOL: weather
ARGS: location ""Seoul""; date ""2027-02-22"""
weather,0.5555555555555556,True,20,dllm,5,"TOOL: weather
ARGS: location = ""Seoul""; date ""2027-02-22"""
weather,0.6666666666666666,True,20,dllm,6,"TOOL: weather
ARGS: location = ""Seoul""; date = ""2027-02-22"""
weather,0.7777777777777778,True,20,dllm,7,"TOOL: weather
ARGS: location = ""Seoul""; date = ""2027-02-22"""
weather,0.8888888888888888,True,20,dllm,8,"TOOL: weather
ARGS: location = ""Seoul""; date = ""2027-02-22"""
weather,1.0,True,20,dllm,9,"TOOL: weather
ARGS: location = ""Seoul""; date = ""2027-02-22"""
,0.0,False,20,ar_prefix,0,
,0.1111111111111111,False,20,ar_prefix,1,TOOL: w
weather,0.2222222222222222,False,20,ar_prefix,2,"TOOL: weather
"
weather,0.3333333333333333,False,20,ar_prefix,3,"TOOL: weather
ARGS: "
weather,0.4444444444444444,False,20,ar_prefix,4,"TOOL: weather
ARGS: locatio"
weather,0.5555555555555556,False,20,ar_prefix,5,"TOOL: weather
ARGS: location = ""S"
weather,0.6666666666666666,False,20,ar_prefix,6,"TOOL: weather
ARGS: location = ""Seoul""; "
weather,0.7777777777777778,False,20,ar_prefix,7,"TOOL: weather
ARGS: location = ""Seoul""; date ="
weather,0.8888888888888888,False,20,ar_prefix,8,"TOOL: weather
ARGS: location = ""Seoul""; date = ""2027-"
weather,1.0,True,20,ar_prefix,9,"TOOL: weather
ARGS: location = ""Seoul""; date = ""2027-02-22"""
,0.0,False,21,dllm,0,
weather,0.14285714285714285,False,21,dllm,1,"TOOL: weather
:"
weather,0.2857142857142857,False,21,dllm,2,"TOOL: weather
ARGS: location"
weather,0.42857142857142855,False,21,dllm,3,"TOOL: weather
ARGS: locationAmsterdam"
weather,0.5714285714285714,True,21,dllm,4,"TOOL: weather
ARGS: location=Amsterdam; date=2026-10-05"
weather,0.7142857142857143,True,21,dllm,5,"TOOL: weather
ARGS: location=Amsterdam; date=2026-10-05"
weather,0.8571428571428571,True,21,dllm,6,"TOOL: weather
ARGS: location=Amsterdam; date=2026-10-05"
weather,1.0,True,21,dllm,7,"TOOL: weather
ARGS: location=Amsterdam; date=2026-10-05"
,0.0,False,21,ar_prefix,0,
,0.14285714285714285,False,21,ar_prefix,1,TOOL: we
weather,0.2857142857142857,False,21,ar_prefix,2,"TOOL: weather
AR"
weather,0.42857142857142855,False,21,ar_prefix,3,"TOOL: weather
ARGS: loca"
weather,0.5714285714285714,False,21,ar_prefix,4,"TOOL: weather
ARGS: location=Ams"
weather,0.7142857142857143,False,21,ar_prefix,5,"TOOL: weather
ARGS: location=Amsterdam; "
weather,0.8571428571428571,False,21,ar_prefix,6,"TOOL: weather
ARGS: location=Amsterdam; date=202"
weather,1.0,True,21,ar_prefix,7,"TOOL: weather
ARGS: location=Amsterdam; date=2026-10-05"
,0.0,False,22,dllm,0,
weather,0.16666666666666666,False,22,dllm,1,"TOOL: weather
: location"
weather,0.3333333333333333,False,22,dllm,2,"TOOL: weather
ARGS: location=Madrid"
weather,0.5,True,22,dllm,3,"TOOL: weather
ARGS: location=Madrid; date=2027-03-12"
weather,0.6666666666666666,True,22,dllm,4,"TOOL: weather
ARGS: location=Madrid; date=2027-03-12"
weather,0.8333333333333334,True,22,dllm,5,"TOOL: weather
ARGS: location=Madrid; date=2027-03-12"
weather,1.0,True,22,dllm,6,"TOOL: weather
ARGS: location=Madrid; date=2027-03-12"
,0.0,False,22,ar_prefix,0,
,0.16666666666666666,False,22,ar_prefix,1,TOOL: wea
weather,0.3333333333333333,False,22,ar_prefix,2,"TOOL: weather
ARGS"
weather,0.5,False,22,ar_prefix,3,"TOOL: weather
ARGS: locati"
weather,0.6666666666666666,False,22,ar_prefix,4,"TOOL: weather
ARGS: location=Madrid"
weather,0.8333333333333334,False,22,ar_prefix,5,"TOOL: weather
ARGS: location=Madrid; date=20"
weather,1.0,True,22,ar_prefix,6,"TOOL: weather
ARGS: location=Madrid; date=2027-03-12"
,0.0,False,23,dllm,0,
weather,0.125,False,23,dllm,1,"TOOL: weather
: locationRome"
weather,0.25,True,23,dllm,2,"TOOL: weather
ARGS: location ""Rome date2026-08-30"
weather,0.375,True,23,dllm,3,"TOOL: weather
ARGS: location ""Rome""; date ""2026-08-30"""
weather,0.5,True,23,dllm,4,"TOOL: weather
ARGS: location = ""Rome""; date ""2026-08-30"""
weather,0.625,True,23,dllm,5,"TOOL: weather
ARGS: location = ""Rome""; date = ""2026-08-30"""
weather,0.75,True,23,dllm,6,"TOOL: weather
ARGS: location = ""Rome""; date = ""2026-08-30"""
weather,0.875,True,23,dllm,7,"TOOL: weather
ARGS: location = ""Rome""; date = ""2026-08-30"""
weather,1.0,True,23,dllm,8,"TOOL: weather
ARGS: location = ""Rome""; date = ""2026-08-30"""
,0.0,False,23,ar_prefix,0,
,0.125,False,23,ar_prefix,1,TOOL: we
weather,0.25,False,23,ar_prefix,2,"TOOL: weather
A"
weather,0.375,False,23,ar_prefix,3,"TOOL: weather
ARGS: lo"
weather,0.5,False,23,ar_prefix,4,"TOOL: weather
ARGS: location "
weather,0.625,False,23,ar_prefix,5,"TOOL: weather
ARGS: location = ""Rome"""
weather,0.75,False,23,ar_prefix,6,"TOOL: weather
ARGS: location = ""Rome""; date "
weather,0.875,False,23,ar_prefix,7,"TOOL: weather
ARGS: location = ""Rome""; date = ""2026"
weather,1.0,True,23,ar_prefix,8,"TOOL: weather
ARGS: location = ""Rome""; date = ""2026-08-30"""
,0.0,False,24,dllm,0,
weather,0.1111111111111111,False,24,dllm,1,"TOOL: weather
: locationBerlin"
weather,0.2222222222222222,False,24,dllm,2,"TOOL: weather
ARGS: location ""Berlin date20-04-0"
weather,0.3333333333333333,True,24,dllm,3,"TOOL: weather
ARGS: location ""Berlin date ""2027-04-09"""
weather,0.4444444444444444,True,24,dllm,4,"TOOL: weather
ARGS: location ""Berlin""; date ""2027-04-09"""
weather,0.5555555555555556,True,24,dllm,5,"TOOL: weather
ARGS: location = ""Berlin""; date ""2027-04-09"""
weather,0.6666666666666666,True,24,dllm,6,"TOOL: weather
ARGS: location = ""Berlin""; date = ""2027-04-09"""
weather,0.7777777777777778,True,24,dllm,7,"TOOL: weather
ARGS: location = ""Berlin""; date = ""2027-04-09"""
weather,0.8888888888888888,True,24,dllm,8,"TOOL: weather
ARGS: location = ""Berlin""; date = ""2027-04-09"""
weather,1.0,True,24,dllm,9,"TOOL: weather
ARGS: location = ""Berlin""; date = ""2027-04-09"""
,0.0,False,24,ar_prefix,0,
,0.1111111111111111,False,24,ar_prefix,1,TOOL: w
weather,0.2222222222222222,False,24,ar_prefix,2,"TOOL: weather
"
weather,0.3333333333333333,False,24,ar_prefix,3,"TOOL: weather
ARGS: "
weather,0.4444444444444444,False,24,ar_prefix,4,"TOOL: weather
ARGS: locatio"
weather,0.5555555555555556,False,24,ar_prefix,5,"TOOL: weather
ARGS: location = ""Be"
weather,0.6666666666666666,False,24,ar_prefix,6,"TOOL: weather
ARGS: location = ""Berlin"";"
weather,0.7777777777777778,False,24,ar_prefix,7,"TOOL: weather
ARGS: location = ""Berlin""; date ="
weather,0.8888888888888888,False,24,ar_prefix,8,"TOOL: weather
ARGS: location = ""Berlin""; date = ""2027-"
weather,1.0,True,24,ar_prefix,9,"TOOL: weather
ARGS: location = ""Berlin""; date = ""2027-04-09"""
,0.0,False,25,dllm,0,
weather,0.16666666666666666,False,25,dllm,1,"TOOL: weather
: location"
weather,0.3333333333333333,False,25,dllm,2,"TOOL: weather
ARGS: locationTai"
weather,0.5,True,25,dllm,3,"TOOL: weather
ARGS: location=Taipei; date=2026-09-25"
weather,0.6666666666666666,True,25,dllm,4,"TOOL: weather
ARGS: location=Taipei; date=2026-09-25"
weather,0.8333333333333334,True,25,dllm,5,"TOOL: weather
ARGS: location=Taipei; date=2026-09-25"
weather,1.0,True,25,dllm,6,"TOOL: weather
ARGS: location=Taipei; date=2026-09-25"
,0.0,False,25,ar_prefix,0,
,0.16666666666666666,False,25,ar_prefix,1,TOOL: wea
weather,0.3333333333333333,False,25,ar_prefix,2,"TOOL: weather
ARGS"
weather,0.5,False,25,ar_prefix,3,"TOOL: weather
ARGS: locati"
weather,0.6666666666666666,False,25,ar_prefix,4,"TOOL: weather
ARGS: location=Taipei"
weather,0.8333333333333334,False,25,ar_prefix,5,"TOOL: weather
ARGS: location=Taipei; date=20"
weather,1.0,True,25,ar_prefix,6,"TOOL: weather
ARGS: location=Taipei; date=2026-09-25"
,0.0,False,26,dllm,0,
weather,0.14285714285714285,False,26,dllm,1,"TOOL: weather
: location"
weather,0.2857142857142857,False,26,dllm,2,"TOOL: weather
ARGS: location;20"
weather,0.42857142857142855,False,26,dllm,3,"TOOL: weather
ARGS: location=; date=2027-06-16"
weather,0.5714285714285714,True,26,dllm,4,"TOOL: weather
ARGS: location=Dubai; date=2027-06-16"
weather,0.7142857142857143,True,26,dllm,5,"TOOL: weather
ARGS: location=Dubai; date=2027-06-16"
weather,0.8571428571428571,True,26,dllm,6,"TOOL: weather
ARGS: location=Dubai; date=2027-06-16"
weather,1.0,True,26,dllm,7,"TOOL: weather
ARGS: location=Dubai; date=2027-06-16"
,0.0,False,26,ar_prefix,0,
,0.14285714285714285,False,26,ar_prefix,1,TOOL: we
weather,0.2857142857142857,False,26,ar_prefix,2,"TOOL: weather
A"
weather,0.42857142857142855,False,26,ar_prefix,3,"TOOL: weather
ARGS: lo"
weather,0.5714285714285714,False,26,ar_prefix,4,"TOOL: weather
ARGS: location=D"
weather,0.7142857142857143,False,26,ar_prefix,5,"TOOL: weather
ARGS: location=Dubai; d"
weather,0.8571428571428571,False,26,ar_prefix,6,"TOOL: weather
ARGS: location=Dubai; date=202"
weather,1.0,True,26,ar_prefix,7,"TOOL: weather
ARGS: location=Dubai; date=2027-06-16"
,0.0,False,27,dllm,0,
weather,0.16666666666666666,False,27,dllm,1,"TOOL: weather
: location"
weather,0.3333333333333333,False,27,dllm,2,"TOOL: weather
ARGS: location=Z"
weather,0.5,True,27,dllm,3,"TOOL: weather
ARGS: location=Zurich; date=2026-12-21"
weather,0.6666666666666666,True,27,dllm,4,"TOOL: weather
ARGS: location=Zurich; date=2026-12-21"
weather,0.8333333333333334,True,27,dllm,5,"TOOL: weather
ARGS: location=Zurich; date=2026-12-21"
weather,1.0,True,27,dllm,6,"TOOL: weather
ARGS: location=Zurich; date=2026-12-21"
,0.0,False,27,ar_prefix,0,
,0.16666666666666666,False,27,ar_prefix,1,TOOL: wea
weather,0.3333333333333333,False,27,ar_prefix,2,"TOOL: weather
ARGS"
weather,0.5,False,27,ar_prefix,3,"TOOL: weather
ARGS: locati"
weather,0.6666666666666666,False,27,ar_prefix,4,"TOOL: weather
ARGS: location=Zurich"
weather,0.8333333333333334,False,27,ar_prefix,5,"TOOL: weather
ARGS: location=Zurich; date=20"
weather,1.0,True,27,ar_prefix,6,"TOOL: weather
ARGS: location=Zurich; date=2026-12-21"
,0.0,False,28,dllm,0,
weather,0.16666666666666666,False,28,dllm,1,"TOOL: weather
ARGS: location"
weather,0.3333333333333333,False,28,dllm,2,"TOOL: weather
ARGS: location=Toronto; date=202-0-7"
weather,0.5,True,28,dllm,3,"TOOL: weather
ARGS: location=Toronto; date=2027-01-27"
weather,0.6666666666666666,True,28,dllm,4,"TOOL: weather
ARGS: location=Toronto; date=2027-01-27"
weather,0.8333333333333334,True,28,dllm,5,"TOOL: weather
ARGS: location=Toronto; date=2027-01-27"
weather,1.0,True,28,dllm,6,"TOOL: weather
ARGS: location=Toronto; date=2027-01-27"
,0.0,False,28,ar_prefix,0,
,0.16666666666666666,False,28,ar_prefix,1,TOOL: wea
weather,0.3333333333333333,False,28,ar_prefix,2,"TOOL: weather
ARGS"
weather,0.5,False,28,ar_prefix,3,"TOOL: weather
ARGS: locatio"
weather,0.6666666666666666,False,28,ar_prefix,4,"TOOL: weather
ARGS: location=Toronto"
weather,0.8333333333333334,False,28,ar_prefix,5,"TOOL: weather
ARGS: location=Toronto; date=20"
weather,1.0,True,28,ar_prefix,6,"TOOL: weather
ARGS: location=Toronto; date=2027-01-27"
,0.0,False,29,dllm,0,
weather,0.125,False,29,dllm,1,"TOOL: weather
: location City"
weather,0.25,True,29,dllm,2,"TOOL: weather
ARGS: location ""Mexico City date2026-10-11"
weather,0.375,True,29,dllm,3,"TOOL: weather
ARGS: location ""Mexico City""; date ""2026-10-11"""
weather,0.5,True,29,dllm,4,"TOOL: weather
ARGS: location = ""Mexico City""; date ""2026-10-11"""
weather,0.625,True,29,dllm,5,"TOOL: weather
ARGS: location = ""Mexico City""; date = ""2026-10-11"""
weather,0.75,True,29,dllm,6,"TOOL: weather
ARGS: location = ""Mexico City""; date = ""2026-10-11"""
weather,0.875,True,29,dllm,7,"TOOL: weather
ARGS: location = ""Mexico City""; date = ""2026-10-11"""
weather,1.0,True,29,dllm,8,"TOOL: weather
ARGS: location = ""Mexico City""; date = ""2026-10-11"""
,0.0,False,29,ar_prefix,0,
,0.125,False,29,ar_prefix,1,TOOL: wea
weather,0.25,False,29,ar_prefix,2,"TOOL: weather
ARG"
weather,0.375,False,29,ar_prefix,3,"TOOL: weather
ARGS: locat"
weather,0.5,False,29,ar_prefix,4,"TOOL: weather
ARGS: location = ""M"
weather,0.625,False,29,ar_prefix,5,"TOOL: weather
ARGS: location = ""Mexico Ci"
weather,0.75,False,29,ar_prefix,6,"TOOL: weather
ARGS: location = ""Mexico City""; dat"
weather,0.875,False,29,ar_prefix,7,"TOOL: weather
ARGS: location = ""Mexico City""; date = ""202"
weather,1.0,True,29,ar_prefix,8,"TOOL: weather
ARGS: location = ""Mexico City""; date = ""2026-10-11"""
,0.0,False,30,dllm,0,
web_search,0.1111111111111111,False,30,dllm,1,"TOOL: web_search
:"
web_search,0.2222222222222222,False,30,dllm,2,"TOOL: web_search
ARGS: query"
web_search,0.3333333333333333,False,30,dllm,3,"TOOL: web_search
ARGS: queryusion systems"
web_search,0.4444444444444444,True,30,dllm,4,"TOOL: web_search
ARGS: querydiffusion language model serving systems"
web_search,0.5555555555555556,True,30,dllm,5,"TOOL: web_search
ARGS: query=""diffusion language model serving systems"
web_search,0.6666666666666666,True,30,dllm,6,"TOOL: web_search
ARGS: query=""diffusion language model serving systems"""
web_search,0.7777777777777778,True,30,dllm,7,"TOOL: web_search
ARGS: query=""diffusion language model serving systems"""
web_search,0.8888888888888888,True,30,dllm,8,"TOOL: web_search
ARGS: query=""diffusion language model serving systems"""
web_search,1.0,True,30,dllm,9,"TOOL: web_search
ARGS: query=""diffusion language model serving systems"""
,0.0,False,30,ar_prefix,0,
,0.1111111111111111,False,30,ar_prefix,1,TOOL: we
web_search,0.2222222222222222,False,30,ar_prefix,2,TOOL: web_search
web_search,0.3333333333333333,False,30,ar_prefix,3,"TOOL: web_search
ARGS: q"
web_search,0.4444444444444444,False,30,ar_prefix,4,"TOOL: web_search
ARGS: query=""di"
web_search,0.5555555555555556,False,30,ar_prefix,5,"TOOL: web_search
ARGS: query=""diffusion "
web_search,0.6666666666666666,False,30,ar_prefix,6,"TOOL: web_search
ARGS: query=""diffusion language"
web_search,0.7777777777777778,False,30,ar_prefix,7,"TOOL: web_search
ARGS: query=""diffusion language model s"
web_search,0.8888888888888888,True,30,ar_prefix,8,"TOOL: web_search
ARGS: query=""diffusion language model serving s"
web_search,1.0,True,30,ar_prefix,9,"TOOL: web_search
ARGS: query=""diffusion language model serving systems"""
,0.0,False,31,dllm,0,
web_search,0.1111111111111111,False,31,dllm,1,"TOOL: web_search
:"
web_search,0.2222222222222222,False,31,dllm,2,"TOOL: web_search
ARGS: query"
web_search,0.3333333333333333,False,31,dllm,3,"TOOL: web_search
ARGS: queryulative"
web_search,0.4444444444444444,True,31,dllm,4,"TOOL: web_search
ARGS: queryspeculative tool execution in AI agents"
web_search,0.5555555555555556,True,31,dllm,5,"TOOL: web_search
ARGS: queryspeculative tool execution in AI agents"""
web_search,0.6666666666666666,True,31,dllm,6,"TOOL: web_search
ARGS: query=""speculative tool execution in AI agents"""
web_search,0.7777777777777778,True,31,dllm,7,"TOOL: web_search
ARGS: query=""speculative tool execution in AI agents"""
web_search,0.8888888888888888,True,31,dllm,8,"TOOL: web_search
ARGS: query=""speculative tool execution in AI agents"""
web_search,1.0,True,31,dllm,9,"TOOL: web_search
ARGS: query=""speculative tool execution in AI agents"""
,0.0,False,31,ar_prefix,0,
,0.1111111111111111,False,31,ar_prefix,1,TOOL: we
web_search,0.2222222222222222,False,31,ar_prefix,2,TOOL: web_search
web_search,0.3333333333333333,False,31,ar_prefix,3,"TOOL: web_search
ARGS: q"
web_search,0.4444444444444444,False,31,ar_prefix,4,"TOOL: web_search
ARGS: query=""sp"
web_search,0.5555555555555556,False,31,ar_prefix,5,"TOOL: web_search
ARGS: query=""speculati"
web_search,0.6666666666666666,False,31,ar_prefix,6,"TOOL: web_search
ARGS: query=""speculative tool "
web_search,0.7777777777777778,False,31,ar_prefix,7,"TOOL: web_search
ARGS: query=""speculative tool executio"
web_search,0.8888888888888888,True,31,ar_prefix,8,"TOOL: web_search
ARGS: query=""speculative tool execution in AI "
web_search,1.0,True,31,ar_prefix,9,"TOOL: web_search
ARGS: query=""speculative tool execution in AI agents"""
,0.0,False,32,dllm,0,
web_search,0.2,False,32,dllm,1,"TOOL: web_search
: query """
web_search,0.4,True,32,dllm,2,"TOOL: web_search
ARGS: query = ""LLM serving scheduler tail latency"""
web_search,0.6,True,32,dllm,3,"TOOL: web_search
ARGS: query = ""LLM serving scheduler tail latency"""
web_search,0.8,True,32,dllm,4,"TOOL: web_search
ARGS: query = ""LLM serving scheduler tail latency"""
web_search,1.0,True,32,dllm,5,"TOOL: web_search
ARGS: query = ""LLM serving scheduler tail latency"""
,0.0,False,32,ar_prefix,0,
,0.2,False,32,ar_prefix,1,TOOL: web_sear
web_search,0.4,False,32,ar_prefix,2,"TOOL: web_search
ARGS: quer"
web_search,0.6,False,32,ar_prefix,3,"TOOL: web_search
ARGS: query = ""LLM servi"
web_search,0.8,False,32,ar_prefix,4,"TOOL: web_search
ARGS: query = ""LLM serving scheduler "
web_search,1.0,True,32,ar_prefix,5,"TOOL: web_search
ARGS: query = ""LLM serving scheduler tail latency"""
,0.0,False,33,dllm,0,
web_search,0.125,False,33,dllm,1,"TOOL: web_search
:"
web_search,0.25,False,33,dllm,2,"TOOL: web_search
ARGS: query"
web_search,0.375,True,33,dllm,3,"TOOL: web_search
ARGS: query memory admission control serving"
web_search,0.5,True,33,dllm,4,"TOOL: web_search
ARGS: queryGPU memory admission control serving"
web_search,0.625,True,33,dllm,5,"TOOL: web_search
ARGS: query=GPU memory admission control serving"
web_search,0.75,True,33,dllm,6,"TOOL: web_search
ARGS: query=GPU memory admission control serving"
web_search,0.875,True,33,dllm,7,"TOOL: web_search
ARGS: query=GPU memory admission control serving"
web_search,1.0,True,33,dllm,8,"TOOL: web_search
ARGS: query=GPU memory admission control serving"
,0.0,False,33,ar_prefix,0,
,0.125,False,33,ar_prefix,1,TOOL: web
web_search,0.25,False,33,ar_prefix,2,"TOOL: web_search
"
web_search,0.375,False,33,ar_prefix,3,"TOOL: web_search
ARGS: qu"
web_search,0.5,False,33,ar_prefix,4,"TOOL: web_search
ARGS: query=GPU "
web_search,0.625,False,33,ar_prefix,5,"TOOL: web_search
ARGS: query=GPU memory a"
web_search,0.75,False,33,ar_prefix,6,"TOOL: web_search
ARGS: query=GPU memory admission"
web_search,0.875,True,33,ar_prefix,7,"TOOL: web_search
ARGS: query=GPU memory admission control"
web_search,1.0,True,33,ar_prefix,8,"TOOL: web_search
ARGS: query=GPU memory admission control serving"
,0.0,False,34,dllm,0,
web_search,0.1111111111111111,False,34,dllm,1,"TOOL: web_search
:"
web_search,0.2222222222222222,False,34,dllm,2,"TOOL: web_search
ARGS: querygressive"
web_search,0.3333333333333333,True,34,dllm,3,"TOOL: web_search
ARGS: queryoregressive speculative decoding systems"
web_search,0.4444444444444444,True,34,dllm,4,"TOOL: web_search
ARGS: queryoregressive speculative decoding systems"
web_search,0.5555555555555556,True,34,dllm,5,"TOOL: web_search
ARGS: query=oregressive speculative decoding systems"
web_search,0.6666666666666666,True,34,dllm,6,"TOOL: web_search
ARGS: query=autoregressive speculative decoding systems"
web_search,0.7777777777777778,True,34,dllm,7,"TOOL: web_search
ARGS: query=autoregressive speculative decoding systems"
web_search,0.8888888888888888,True,34,dllm,8,"TOOL: web_search
ARGS: query=autoregressive speculative decoding systems"
web_search,1.0,True,34,dllm,9,"TOOL: web_search
ARGS: query=autoregressive speculative decoding systems"
,0.0,False,34,ar_prefix,0,
,0.1111111111111111,False,34,ar_prefix,1,TOOL: we
web_search,0.2222222222222222,False,34,ar_prefix,2,TOOL: web_search
web_search,0.3333333333333333,False,34,ar_prefix,3,"TOOL: web_search
ARGS: q"
web_search,0.4444444444444444,False,34,ar_prefix,4,"TOOL: web_search
ARGS: query=aut"
web_search,0.5555555555555556,False,34,ar_prefix,5,"TOOL: web_search
ARGS: query=autoregress"
web_search,0.6666666666666666,False,34,ar_prefix,6,"TOOL: web_search
ARGS: query=autoregressive spec"
web_search,0.7777777777777778,False,34,ar_prefix,7,"TOOL: web_search
ARGS: query=autoregressive speculative "
web_search,0.8888888888888888,True,34,ar_prefix,8,"TOOL: web_search
ARGS: query=autoregressive speculative decoding"
web_search,1.0,True,34,ar_prefix,9,"TOOL: web_search
ARGS: query=autoregressive speculative decoding systems"
,0.0,False,35,dllm,0,
web_search,0.1111111111111111,False,35,dllm,1,"TOOL: web_search
:"
web_search,0.2222222222222222,False,35,dllm,2,"TOOL: web_search
ARGS:"
web_search,0.3333333333333333,False,35,dllm,3,"TOOL: web_search
ARGS: query"
web_search,0.4444444444444444,False,35,dllm,4,"TOOL: web_search
ARGS: queryusion"
web_search,0.5555555555555556,True,35,dllm,5,"TOOL: web_search
ARGS: querydiffusion model inference batching"
web_search,0.6666666666666666,True,35,dllm,6,"TOOL: web_search
ARGS: query=diffusion model inference batching"
web_search,0.7777777777777778,True,35,dllm,7,"TOOL: web_search
ARGS: query=diffusion model inference batching"
web_search,0.8888888888888888,True,35,dllm,8,"TOOL: web_search
ARGS: query=diffusion model inference batching"
web_search,1.0,True,35,dllm,9,"TOOL: web_search
ARGS: query=diffusion model inference batching"
,0.0,False,35,ar_prefix,0,
,0.1111111111111111,False,35,ar_prefix,1,TOOL: w
,0.2222222222222222,False,35,ar_prefix,2,TOOL: web_sear
web_search,0.3333333333333333,False,35,ar_prefix,3,"TOOL: web_search
ARGS"
web_search,0.4444444444444444,False,35,ar_prefix,4,"TOOL: web_search
ARGS: query"
web_search,0.5555555555555556,False,35,ar_prefix,5,"TOOL: web_search
ARGS: query=diffus"
web_search,0.6666666666666666,False,35,ar_prefix,6,"TOOL: web_search
ARGS: query=diffusion mod"
web_search,0.7777777777777778,False,35,ar_prefix,7,"TOOL: web_search
ARGS: query=diffusion model infe"
web_search,0.8888888888888888,True,35,ar_prefix,8,"TOOL: web_search
ARGS: query=diffusion model inference b"
web_search,1.0,True,35,ar_prefix,9,"TOOL: web_search
ARGS: query=diffusion model inference batching"
,0.0,False,36,dllm,0,
web_search,0.125,False,36,dllm,1,"TOOL: web_search
:"
web_search,0.25,False,36,dllm,2,"TOOL: web_search
ARGS: queryRay"
web_search,0.375,True,36,dllm,3,"TOOL: web_search
ARGS: queryRay actor scheduling overhead"
web_search,0.5,True,36,dllm,4,"TOOL: web_search
ARGS: query=""Ray actor scheduling overhead"
web_search,0.625,True,36,dllm,5,"TOOL: web_search
ARGS: query=""Ray actor scheduling overhead"""
web_search,0.75,True,36,dllm,6,"TOOL: web_search
ARGS: query=""Ray actor scheduling overhead"""
web_search,0.875,True,36,dllm,7,"TOOL: web_search
ARGS: query=""Ray actor scheduling overhead"""
web_search,1.0,True,36,dllm,8,"TOOL: web_search
ARGS: query=""Ray actor scheduling overhead"""
,0.0,False,36,ar_prefix,0,
,0.125,False,36,ar_prefix,1,TOOL: we
,0.25,False,36,ar_prefix,2,TOOL: web_searc
web_search,0.375,False,36,ar_prefix,3,"TOOL: web_search
ARGS: "
web_search,0.5,False,36,ar_prefix,4,"TOOL: web_search
ARGS: query="""
web_search,0.625,False,36,ar_prefix,5,"TOOL: web_search
ARGS: query=""Ray acto"
web_search,0.75,False,36,ar_prefix,6,"TOOL: web_search
ARGS: query=""Ray actor sched"
web_search,0.875,True,36,ar_prefix,7,"TOOL: web_search
ARGS: query=""Ray actor scheduling ov"
web_search,1.0,True,36,ar_prefix,8,"TOOL: web_search
ARGS: query=""Ray actor scheduling overhead"""
,0.0,False,37,dllm,0,
