request_index,cache_mode,phase,block_index,layer_index,step_index,model_call_index,block_start,block_end,block_token_count,mask_count,layer_latency_ms,block_input_norm,block_output_norm,block_delta_norm,block_delta_cosine,inter_step_output_delta_norm,inter_step_output_cosine
0,prefix,refine,2,19,1,60,0,32,32,31,4.045321606099606,556.13427734375,585.852783203125,171.5158233642578,0.9562029838562012,130.5541534423828,0.9748771786689758
0,prefix,refine,2,20,1,60,0,32,32,31,2.850184217095375,585.852783203125,587.3693237304688,174.79705810546875,0.9556007385253906,142.936767578125,0.9700148105621338
0,prefix,refine,2,21,1,60,0,32,32,31,2.820798195898533,587.3693237304688,631.904052734375,209.60836791992188,0.9434767365455627,168.29818725585938,0.9639614820480347
0,prefix,refine,2,22,1,60,0,32,32,31,3.167462535202503,631.904052734375,645.075439453125,215.661376953125,0.9431552886962891,189.77447509765625,0.9558045864105225
0,prefix,refine,2,23,1,60,0,32,32,31,3.456259146332741,645.075439453125,682.2685546875,250.78932189941406,0.9301103353500366,211.7412109375,0.950683057308197
0,prefix,refine,2,24,1,60,0,32,32,31,3.785841166973114,682.2685546875,709.0511474609375,289.6775817871094,0.9140045642852783,238.65682983398438,0.9416578412055969
0,prefix,refine,2,25,1,60,0,32,32,31,3.462269902229309,709.0511474609375,809.6650390625,334.5256042480469,0.9113441705703735,295.8040466308594,0.9310306310653687
0,prefix,refine,2,26,1,60,0,32,32,31,3.2545067369937897,809.6650390625,972.7979736328125,409.9563903808594,0.9101962447166443,365.593994140625,0.9273518919944763
0,prefix,refine,2,27,1,60,0,32,32,31,3.669080324470997,972.7979736328125,1285.0830078125,577.8392944335938,0.9054518342018127,465.09930419921875,0.933259129524231
0,prefix,refine,2,28,1,60,0,32,32,31,2.9021920636296272,1285.0830078125,1888.1856689453125,881.58447265625,0.9147965312004089,591.504150390625,0.9503227472305298
0,prefix,refine,2,29,1,60,0,32,32,31,3.3356798812747,1888.1856689453125,2252.01904296875,909.1331787109375,0.9183735847473145,701.8323364257812,0.9512947797775269
0,prefix,refine,2,30,1,60,0,32,32,31,3.3075883984565735,2252.01904296875,2972.953125,1324.9322509765625,0.9077130556106567,836.257080078125,0.9605745077133179
0,prefix,refine,2,31,1,60,0,32,32,31,3.9515038952231407,2972.953125,3963.64306640625,2730.421875,0.7253113985061646,1040.654541015625,0.9657667279243469
0,prefix,refine,2,0,2,61,0,32,32,30,3.880630247294903,40.41368865966797,141.42906188964844,142.34690856933594,0.12009470909833908,19.368846893310547,0.9905891418457031
0,prefix,refine,2,1,2,61,0,32,32,30,3.823992796242237,141.42906188964844,191.24691772460938,65.39837646484375,0.9668222069740295,23.69062614440918,0.9923028945922852
0,prefix,refine,2,2,2,61,0,32,32,30,3.0419649556279182,191.24691772460938,205.29136657714844,30.73736000061035,0.9904826283454895,27.934892654418945,0.9907077550888062
0,prefix,refine,2,3,2,61,0,32,32,30,3.1641870737075806,205.29136657714844,239.7589874267578,47.96342849731445,0.9887019395828247,32.867713928222656,0.9905621409416199
0,prefix,refine,2,4,2,61,0,32,32,30,3.5731391981244087,239.7589874267578,276.0094909667969,52.250667572021484,0.9893054962158203,39.05649185180664,0.9899666905403137
0,prefix,refine,2,5,2,61,0,32,32,30,3.654251806437969,276.0094909667969,305.2196350097656,47.19143295288086,0.9918507933616638,44.31760025024414,0.9894486665725708
0,prefix,refine,2,6,2,61,0,32,32,30,3.582676872611046,305.2196350097656,325.7718200683594,42.99784851074219,0.9928322434425354,51.52546691894531,0.9874581098556519
0,prefix,refine,2,7,2,61,0,32,32,30,3.3636027947068214,325.7718200683594,331.3077087402344,42.05414962768555,0.9919546842575073,56.33159637451172,0.9854753017425537
0,prefix,refine,2,8,2,61,0,32,32,30,3.180156461894512,331.3077087402344,353.74810791015625,56.82571792602539,0.9883759021759033,64.98290252685547,0.9830096364021301
0,prefix,refine,2,9,2,61,0,32,32,30,3.5732490941882133,353.74810791015625,377.3773498535156,68.15601348876953,0.9846949577331543,76.00825500488281,0.9795170426368713
0,prefix,refine,2,10,2,61,0,32,32,30,4.088963381946087,377.3773498535156,398.5860290527344,69.62355041503906,0.985383152961731,84.96720123291016,0.9770389199256897
0,prefix,refine,2,11,2,61,0,32,32,30,5.212205462157726,398.5860290527344,417.39190673828125,85.45568084716797,0.9791148900985718,96.52053833007812,0.9729340076446533
0,prefix,refine,2,12,2,61,0,32,32,30,3.4232959151268005,417.39190673828125,443.32843017578125,104.52422332763672,0.9722932577133179,108.4520492553711,0.9696224927902222
0,prefix,refine,2,13,2,61,0,32,32,30,5.413425154983997,443.32843017578125,498.82177734375,145.37425231933594,0.9591745138168335,120.76119232177734,0.9702584743499756
0,prefix,refine,2,14,2,61,0,32,32,30,5.13316597789526,498.82177734375,496.3570861816406,124.44091796875,0.9687336683273315,123.65483856201172,0.9684659838676453
0,prefix,refine,2,15,2,61,0,32,32,30,4.935703240334988,496.3570861816406,501.02099609375,135.70252990722656,0.9630123972892761,137.1847381591797,0.9617800712585449
0,prefix,refine,2,16,2,61,0,32,32,30,6.198086775839329,501.02099609375,543.90771484375,166.82582092285156,0.952304482460022,152.6172637939453,0.9598329067230225
0,prefix,refine,2,17,2,61,0,32,32,30,4.944289103150368,543.90771484375,549.04345703125,161.024658203125,0.9566242694854736,158.573974609375,0.9575083255767822
0,prefix,refine,2,18,2,61,0,32,32,30,4.436039365828037,549.04345703125,569.10693359375,166.85113525390625,0.9560889005661011,174.5215301513672,0.9521414041519165
0,prefix,refine,2,19,2,61,0,32,32,30,3.716268576681614,569.10693359375,603.9152221679688,176.64312744140625,0.9563615918159485,191.01663208007812,0.9488901495933533
0,prefix,refine,2,20,2,61,0,32,32,30,4.135411232709885,603.9152221679688,608.7161254882812,178.84547424316406,0.956519603729248,200.79425048828125,0.944246768951416
0,prefix,refine,2,21,2,61,0,32,32,30,3.3985190093517303,608.7161254882812,655.1773681640625,213.5981903076172,0.9454985857009888,224.04232788085938,0.9400241374969482
0,prefix,refine,2,22,2,61,0,32,32,30,3.891480155289173,655.1773681640625,666.0421142578125,216.22988891601562,0.9465533494949341,242.7518768310547,0.9319252371788025
0,prefix,refine,2,23,2,61,0,32,32,30,5.618852563202381,666.0421142578125,705.7816772460938,254.35597229003906,0.9328561425209045,274.7585144042969,0.9221801161766052
0,prefix,refine,2,24,2,61,0,32,32,30,4.4660065323114395,705.7816772460938,734.2681884765625,292.4148254394531,0.9182776808738708,300.6910705566406,0.9137730598449707
0,prefix,refine,2,25,2,61,0,32,32,30,5.421009846031666,734.2681884765625,838.9725952148438,345.35919189453125,0.9120814800262451,358.3206787109375,0.9061160087585449
0,prefix,refine,2,26,2,61,0,32,32,30,5.942614749073982,838.9725952148438,997.2858276367188,408.3613586425781,0.9153151512145996,432.7611999511719,0.9037783145904541
0,prefix,refine,2,27,2,61,0,32,32,30,5.497824400663376,997.2858276367188,1318.58935546875,581.7923583984375,0.9105461835861206,533.7702026367188,0.9162541627883911
0,prefix,refine,2,28,2,61,0,32,32,30,8.739927783608437,1318.58935546875,1899.4573974609375,859.9566650390625,0.91971755027771,635.0316162109375,0.9437912106513977
0,prefix,refine,2,29,2,61,0,32,32,30,7.109718397259712,1899.4573974609375,2252.10498046875,889.3218383789062,0.9220883250236511,723.8538818359375,0.9483417272567749
0,prefix,refine,2,30,2,61,0,32,32,30,6.274962797760963,2252.10498046875,2941.408447265625,1301.3238525390625,0.9080390930175781,834.0904541015625,0.9602706432342529
0,prefix,refine,2,31,2,61,0,32,32,30,4.38292883336544,2941.408447265625,3872.271240234375,2693.228271484375,0.7196221351623535,985.11865234375,0.9686568975448608
0,prefix,refine,2,0,3,62,0,32,32,29,5.176126956939697,40.98078918457031,142.78749084472656,143.28614807128906,0.13131111860275269,17.29518699645996,0.9926483035087585
0,prefix,refine,2,1,3,62,0,32,32,29,5.3161513060331345,142.78749084472656,191.30029296875,64.4184799194336,0.9671270847320557,20.41935920715332,0.9943060278892517
0,prefix,refine,2,2,3,62,0,32,32,29,5.057322792708874,191.30029296875,206.33261108398438,31.886070251464844,0.9899882078170776,23.62594223022461,0.9934270977973938
0,prefix,refine,2,3,3,62,0,32,32,29,3.7994161248207092,206.33261108398438,240.77603149414062,47.45780944824219,0.989277184009552,28.43889808654785,0.9930079579353333
0,prefix,refine,2,4,3,62,0,32,32,29,3.6656828597187996,240.77603149414062,277.00006103515625,52.31560134887695,0.9893234968185425,33.84264373779297,0.992520809173584
0,prefix,refine,2,5,3,62,0,32,32,29,6.380571983754635,277.00006103515625,307.8571472167969,49.603546142578125,0.9911589622497559,37.28402328491211,0.992642879486084
0,prefix,refine,2,6,3,62,0,32,32,29,4.4593531638383865,307.8571472167969,328.4454650878906,42.775665283203125,0.9930526614189148,41.19129943847656,0.9921112656593323
0,prefix,refine,2,7,3,62,0,32,32,29,3.9409538730978966,328.4454650878906,334.3946838378906,43.86082458496094,0.9914095997810364,45.318302154541016,0.9907796382904053
0,prefix,refine,2,8,3,62,0,32,32,29,4.7089047729969025,334.3946838378906,358.6377868652344,59.783077239990234,0.9875553846359253,50.36806869506836,0.9901000261306763
0,prefix,refine,2,9,3,62,0,32,32,29,4.784266464412212,358.6377868652344,384.146484375,70.95173645019531,0.9840957522392273,57.140647888183594,0.9888985753059387
0,prefix,refine,2,10,3,62,0,32,32,29,4.067873582243919,384.146484375,405.3455810546875,72.1640853881836,0.9847230911254883,62.523345947265625,0.9880447387695312
0,prefix,refine,2,11,3,62,0,32,32,29,3.8907984271645546,405.3455810546875,427.364013671875,90.55691528320312,0.9777302742004395,67.19611358642578,0.9876205325126648
0,prefix,refine,2,12,3,62,0,32,32,29,3.329819068312645,427.364013671875,453.26934814453125,104.21088409423828,0.9736974239349365,72.46034240722656,0.9871761798858643
0,prefix,refine,2,13,3,62,0,32,32,29,3.5108812153339386,453.26934814453125,506.8023986816406,145.86024475097656,0.9599248766899109,75.70262908935547,0.9887852072715759
0,prefix,refine,2,14,3,62,0,32,32,29,2.7269311249256134,506.8023986816406,503.204833984375,126.38494873046875,0.9687034487724304,74.33641052246094,0.9890265464782715
0,prefix,refine,2,15,3,62,0,32,32,29,3.2864073291420937,503.204833984375,508.1553955078125,138.25051879882812,0.9626696109771729,78.88689422607422,0.9878721237182617
0,prefix,refine,2,16,3,62,0,32,32,29,3.328687511384487,508.1553955078125,550.1682739257812,167.8271484375,0.952777087688446,84.68063354492188,0.9880765080451965
0,prefix,refine,2,17,3,62,0,32,32,29,3.028479404747486,550.1682739257812,556.4991455078125,160.4110565185547,0.9580373764038086,88.25975036621094,0.9873372912406921
0,prefix,refine,2,18,3,62,0,32,32,29,3.1567830592393875,556.4991455078125,580.6486206054688,167.47525024414062,0.9574954509735107,97.19709777832031,0.9858983755111694
0,prefix,refine,2,19,3,62,0,32,32,29,2.6875976473093033,580.6486206054688,617.1153564453125,178.265869140625,0.9575050473213196,106.84478759765625,0.9849106073379517
0,prefix,refine,2,20,3,62,0,32,32,29,2.94614490121603,617.1153564453125,624.3492431640625,181.69613647460938,0.9572187066078186,114.94637298583984,0.9829304218292236
0,prefix,refine,2,21,3,62,0,32,32,29,2.577809616923332,624.3492431640625,671.6312866210938,217.10548400878906,0.9464551210403442,131.7080078125,0.980587363243103
0,prefix,refine,2,22,3,62,0,32,32,29,3.985627554357052,671.6312866210938,684.330078125,219.71636962890625,0.9476504921913147,146.284912109375,0.9768834114074707
0,prefix,refine,2,23,3,62,0,32,32,29,3.929923288524151,684.330078125,726.7369995117188,259.9119873046875,0.9338834285736084,166.95472717285156,0.9732483625411987
0,prefix,refine,2,24,3,62,0,32,32,29,3.1320257112383842,726.7369995117188,758.87548828125,297.57025146484375,0.9206506609916687,191.70376586914062,0.9675585031509399
0,prefix,refine,2,25,3,62,0,32,32,29,3.625348210334778,758.87548828125,865.3048095703125,352.696533203125,0.9138974547386169,228.39370727539062,0.9645374417304993
0,prefix,refine,2,26,3,62,0,32,32,29,3.2697655260562897,865.3048095703125,1022.5631103515625,410.4154968261719,0.9187818765640259,283.20001220703125,0.9609818458557129
0,prefix,refine,2,27,3,62,0,32,32,29,4.204371012747288,1022.5631103515625,1349.061767578125,590.680908203125,0.9121695160865784,371.0654296875,0.961550235748291
0,prefix,refine,2,28,3,62,0,32,32,29,3.805587999522686,1349.061767578125,1917.5806884765625,855.9044799804688,0.9208725690841675,454.6789245605469,0.9716581702232361
0,prefix,refine,2,29,3,62,0,32,32,29,3.283862955868244,1917.5806884765625,2263.78125,874.448974609375,0.9257253408432007,521.7421264648438,0.9733128547668457
0,prefix,refine,2,30,3,62,0,32,32,29,4.084644839167595,2263.78125,2937.275634765625,1284.528076171875,0.9100308418273926,620.9525756835938,0.9776807427406311
0,prefix,refine,2,31,3,62,0,32,32,29,3.5377228632569313,2937.275634765625,3848.59619140625,2698.2509765625,0.71471107006073,716.2887573242188,0.9828054904937744
0,prefix,refine,2,0,4,63,0,32,32,28,3.6323610693216324,41.515907287597656,142.81057739257812,143.08656311035156,0.13869960606098175,10.549532890319824,0.9972787499427795
0,prefix,refine,2,1,4,63,0,32,32,28,3.1094131991267204,142.81057739257812,191.49916076660156,64.63495635986328,0.9669674634933472,12.613960266113281,0.9978335499763489
0,prefix,refine,2,2,4,63,0,32,32,28,3.1024599447846413,191.49916076660156,206.6151580810547,32.05916976928711,0.9899032711982727,13.52604866027832,0.9978590607643127
0,prefix,refine,2,3,4,63,0,32,32,28,3.4552859142422676,206.6151580810547,241.57843017578125,47.97071075439453,0.9891989231109619,17.09061622619629,0.9975001811981201
0,prefix,refine,2,4,4,63,0,32,32,28,3.093082457780838,241.57843017578125,278.881103515625,53.42302703857422,0.9891506433486938,22.04822540283203,0.996880292892456
0,prefix,refine,2,5,4,63,0,32,32,28,3.189525566995144,278.881103515625,309.8758239746094,49.82283401489258,0.9912000894546509,25.67139434814453,0.9965699911117554
0,prefix,refine,2,6,4,63,0,32,32,28,3.2557789236307144,309.8758239746094,330.060791015625,42.98258972167969,0.9929643869400024,28.03223991394043,0.9963933825492859
0,prefix,refine,2,7,4,63,0,32,32,28,2.939051017165184,330.060791015625,336.5577392578125,44.852081298828125,0.9911410808563232,31.02737808227539,0.9957500696182251
0,prefix,refine,2,8,4,63,0,32,32,28,3.0035339295864105,336.5577392578125,361.0815124511719,60.500579833984375,0.9874199628829956,36.41373062133789,0.994908332824707
0,prefix,refine,2,9,4,63,0,32,32,28,3.843110054731369,361.0815124511719,387.9671630859375,72.08745574951172,0.9840353727340698,42.75099563598633,0.9939197301864624
0,prefix,refine,2,10,4,63,0,32,32,28,4.214701242744923,387.9671630859375,409.6767883300781,73.88803100585938,0.9843099117279053,49.867462158203125,0.9925700426101685
0,prefix,refine,2,11,4,63,0,32,32,28,3.7336917594075203,409.6767883300781,431.5597839355469,91.79618072509766,0.9775235056877136,53.3007698059082,0.9923442602157593
0,prefix,refine,2,12,4,63,0,32,32,28,3.584279678761959,431.5597839355469,459.43255615234375,106.88060760498047,0.9731476306915283,59.94809341430664,0.9914559125900269
0,prefix,refine,2,13,4,63,0,32,32,28,3.5609258338809013,459.43255615234375,509.3961181640625,144.51126098632812,0.960711658000946,64.68551635742188,0.9919037222862244
0,prefix,refine,2,14,4,63,0,32,32,28,4.6314578503370285,509.3961181640625,505.37420654296875,125.82499694824219,0.9692772626876831,67.0157470703125,0.9911743402481079
0,prefix,refine,2,15,4,63,0,32,32,28,4.162401892244816,505.37420654296875,512.4441528320312,138.8123779296875,0.9628885984420776,77.79540252685547,0.9884079694747925
0,prefix,refine,2,16,4,63,0,32,32,28,5.249574780464172,512.4441528320312,554.1323852539062,167.05816650390625,0.9539128541946411,90.3320083618164,0.9866361618041992
0,prefix,refine,2,17,4,63,0,32,32,28,4.058927297592163,554.1323852539062,562.13134765625,161.27566528320312,0.9583464860916138,99.0820541381836,0.9843530058860779
0,prefix,refine,2,18,4,63,0,32,32,28,5.354634486138821,562.13134765625,586.77490234375,168.90528869628906,0.9576675295829773,110.78118133544922,0.9820363521575928
0,prefix,refine,2,19,4,63,0,32,32,28,3.550657071173191,586.77490234375,622.5328369140625,178.44325256347656,0.958158016204834,123.77751159667969,0.9800907373428345
0,prefix,refine,2,20,4,63,0,32,32,28,3.4979265183210373,622.5328369140625,629.0879516601562,182.26275634765625,0.9576352834701538,133.26092529296875,0.9774137139320374
0,prefix,refine,2,21,4,63,0,32,32,28,3.1392090022563934,629.0879516601562,680.3270874023438,220.80166625976562,0.9461018443107605,156.8668670654297,0.973146915435791
0,prefix,refine,2,22,4,63,0,32,32,28,3.300534561276436,680.3270874023438,688.3857421875,220.77101135253906,0.9480257630348206,171.82000732421875,0.9686765670776367
0,prefix,refine,2,23,4,63,0,32,32,28,3.7640901282429695,688.3857421875,729.113037109375,260.1560974121094,0.9342225193977356,190.24803161621094,0.9658441543579102
0,prefix,refine,2,24,4,63,0,32,32,28,3.8791168481111526,729.113037109375,765.0645141601562,300.34197998046875,0.9202977418899536,215.1103057861328,0.9601759910583496
0,prefix,refine,2,25,4,63,0,32,32,28,3.8568349555134773,765.0645141601562,877.3829956054688,358.2000427246094,0.9138163328170776,269.1047058105469,0.9523912668228149
0,prefix,refine,2,26,4,63,0,32,32,28,5.167931318283081,877.3829956054688,1037.404296875,417.1814270019531,0.9184511303901672,335.3894958496094,0.9470760822296143
0,prefix,refine,2,27,4,63,0,32,32,28,4.385834559798241,1037.404296875,1361.5850830078125,589.0651245117188,0.914362907409668,414.6474304199219,0.95323246717453
0,prefix,refine,2,28,4,63,0,32,32,28,3.8472777232527733,1361.5850830078125,1916.0,844.8788452148438,0.9220946431159973,520.9425048828125,0.9630612730979919
0,prefix,refine,2,29,4,63,0,32,32,28,4.474862478673458,1916.0,2254.140625,864.6190185546875,0.926686704158783,618.84423828125,0.9624809622764587
0,prefix,refine,2,30,4,63,0,32,32,28,3.312656655907631,2254.140625,2917.60009765625,1277.528076171875,0.9093801975250244,750.9734497070312,0.96711266040802
0,prefix,refine,2,31,4,63,0,32,32,28,3.29692754894495,2917.60009765625,3825.86474609375,2714.913330078125,0.706790566444397,930.7564697265625,0.9705990552902222
0,prefix,refine,2,0,5,64,0,32,32,27,4.028108902275562,42.182212829589844,143.5724639892578,143.47088623046875,0.14930568635463715,16.486116409301758,0.9933933019638062
0,prefix,refine,2,1,5,64,0,32,32,27,3.1950147822499275,143.5724639892578,190.66725158691406,63.09005355834961,0.9678143262863159,19.899211883544922,0.9945908784866333
0,prefix,refine,2,2,5,64,0,32,32,27,3.1838538125157356,190.66725158691406,207.67221069335938,34.37779235839844,0.988730788230896,25.376483917236328,0.9925116300582886
0,prefix,refine,2,3,5,64,0,32,32,27,2.9232213273644447,207.67221069335938,242.7528839111328,48.413238525390625,0.9889637231826782,30.542476654052734,0.9920641183853149
0,prefix,refine,2,4,5,64,0,32,32,27,3.079436719417572,242.7528839111328,279.8525085449219,52.98091125488281,0.9894757270812988,35.88909912109375,0.9917582869529724
0,prefix,refine,2,5,5,64,0,32,32,27,2.640698105096817,279.8525085449219,313.9342041015625,54.97190856933594,0.9894171953201294,44.88745880126953,0.9897332787513733
0,prefix,refine,2,6,5,64,0,32,32,27,2.750454470515251,313.9342041015625,335.14105224609375,45.48653793334961,0.9923095107078552,50.4129638671875,0.9886336326599121
0,prefix,refine,2,7,5,64,0,32,32,27,2.758369781076908,335.14105224609375,341.7271728515625,46.52096176147461,0.990746796131134,54.577388763427734,0.9871734976768494
0,prefix,refine,2,8,5,64,0,32,32,27,2.5518499314785004,341.7271728515625,366.795166015625,62.53498840332031,0.986913800239563,60.13460159301758,0.9864764213562012
0,prefix,refine,2,9,5,64,0,32,32,27,2.7155904099345207,366.795166015625,390.5237121582031,69.46412658691406,0.9851275682449341,64.34342956542969,0.9863619804382324
0,prefix,refine,2,10,5,64,0,32,32,27,2.595912665128708,390.5237121582031,409.4715576171875,71.9681396484375,0.984929621219635,71.7346420288086,0.9846631288528442
0,prefix,refine,2,11,5,64,0,32,32,27,2.6180846616625786,409.4715576171875,431.85333251953125,90.24980163574219,0.9783867597579956,77.2647476196289,0.983984112739563
0,prefix,refine,2,12,5,64,0,32,32,27,2.8176726773381233,431.85333251953125,454.48809814453125,102.34298706054688,0.9746208786964417,83.73249816894531,0.9832643866539001
0,prefix,refine,2,13,5,64,0,32,32,27,3.8074012845754623,454.48809814453125,510.8454895019531,149.1401824951172,0.9589348435401917,91.3919677734375,0.9839507341384888
0,prefix,refine,2,14,5,64,0,32,32,27,4.251169040799141,510.8454895019531,508.3049011230469,127.11300659179688,0.9688963294029236,96.19891357421875,0.9820001721382141
0,prefix,refine,2,15,5,64,0,32,32,27,3.1835325062274933,508.3049011230469,513.6524658203125,139.52279663085938,0.962772011756897,107.682861328125,0.9779701232910156
0,prefix,refine,2,16,5,64,0,32,32,27,3.2071974128484726,513.6524658203125,553.5653686523438,164.20252990722656,0.9553838968276978,112.6268310546875,0.9793176651000977
0,prefix,refine,2,17,5,64,0,32,32,27,3.591332584619522,553.5653686523438,563.6181640625,160.6283416748047,0.9588065147399902,117.98018646240234,0.9780288934707642
0,prefix,refine,2,18,5,64,0,32,32,27,3.942747600376606,563.6181640625,592.5167236328125,170.87228393554688,0.9575287103652954,130.2828826904297,0.9756296873092651
0,prefix,refine,2,19,5,64,0,32,32,27,5.306722596287727,592.5167236328125,627.5643920898438,181.0843048095703,0.9575523138046265,144.5616455078125,0.9732803106307983
0,prefix,refine,2,20,5,64,0,32,32,27,5.07259089499712,627.5643920898438,633.89306640625,184.6022186279297,0.9572118520736694,154.08932495117188,0.9702510833740234
0,prefix,refine,2,21,5,64,0,32,32,27,4.295192658901215,633.89306640625,684.01513671875,222.3037872314453,0.9459027051925659,181.45591735839844,0.9646291732788086
0,prefix,refine,2,22,5,64,0,32,32,27,3.8948561996221542,684.01513671875,698.6046142578125,227.61032104492188,0.9460079669952393,199.2842254638672,0.9588102102279663
0,prefix,refine,2,23,5,64,0,32,32,27,3.158455714583397,698.6046142578125,738.368408203125,265.201171875,0.9333513379096985,224.31134033203125,0.9533413052558899
0,prefix,refine,2,24,5,64,0,32,32,27,3.091048449277878,738.368408203125,772.9373168945312,303.1258544921875,0.9205394983291626,260.9355773925781,0.9424753189086914
0,prefix,refine,2,25,5,64,0,32,32,27,3.046564757823944,772.9373168945312,887.1849975585938,362.8719787597656,0.9134964346885681,312.3511047363281,0.9373807907104492
0,prefix,refine,2,26,5,64,0,32,32,27,3.0592884868383408,887.1849975585938,1047.815185546875,429.8883972167969,0.9144670963287354,392.8371276855469,0.9290550947189331
0,prefix,refine,2,27,5,64,0,32,32,27,3.081842325627804,1047.815185546875,1373.6748046875,592.518798828125,0.9149200320243835,497.4716491699219,0.9338719844818115
0,prefix,refine,2,28,5,64,0,32,32,27,4.42719180136919,1373.6748046875,1907.982666015625,830.6946411132812,0.9228121042251587,621.2398681640625,0.9472156763076782
0,prefix,refine,2,29,5,64,0,32,32,27,4.756323993206024,1907.982666015625,2241.178466796875,861.4689331054688,0.9261999130249023,721.62939453125,0.9484730958938599
0,prefix,refine,2,30,5,64,0,32,32,27,4.431521520018578,2241.178466796875,2887.010498046875,1267.1966552734375,0.9081379175186157,864.3444213867188,0.9557009935379028
0,prefix,refine,2,31,5,64,0,32,32,27,3.3469917252659798,2887.010498046875,3740.70849609375,2650.551513671875,0.7084758877754211,1015.9190063476562,0.9641944766044617
0,prefix,refine,2,0,6,65,0,32,32,26,4.6737780794501305,42.81094741821289,143.9256134033203,143.51995849609375,0.15818700194358826,12.367918968200684,0.9963077306747437
0,prefix,refine,2,1,6,65,0,32,32,26,4.703555256128311,143.9256134033203,190.2625732421875,62.68513107299805,0.967461109161377,14.588822364807129,0.9970717430114746
0,prefix,refine,2,2,6,65,0,32,32,26,5.6672655045986176,190.2625732421875,207.0465545654297,34.281063079833984,0.9886614084243774,15.62328052520752,0.9971681833267212
0,prefix,refine,2,3,6,65,0,32,32,26,4.209832288324833,207.0465545654297,241.79359436035156,48.359962463378906,0.9887036681175232,18.9564266204834,0.9969512224197388
0,prefix,refine,2,4,6,65,0,32,32,26,3.958086483180523,241.79359436035156,278.8552551269531,53.589149475097656,0.9888949394226074,25.44235610961914,0.9958641529083252
0,prefix,refine,2,5,6,65,0,32,32,26,3.9071794599294662,278.8552551269531,312.593505859375,54.87613296508789,0.9892622232437134,29.50270652770996,0.9955798387527466
0,prefix,refine,2,6,6,65,0,32,32,26,3.4332051873207092,312.593505859375,335.0679626464844,46.77226257324219,0.9919756650924683,32.62937927246094,0.9952661991119385
0,prefix,refine,2,7,6,65,0,32,32,26,6.362347863614559,335.0679626464844,342.5332946777344,48.69636154174805,0.989920973777771,36.1883544921875,0.9944164752960205
0,prefix,refine,2,8,6,65,0,32,32,26,5.231321789324284,342.5332946777344,367.84185791015625,63.6947135925293,0.9864482879638672,41.31659698486328,0.993682861328125
0,prefix,refine,2,9,6,65,0,32,32,26,4.743799567222595,367.84185791015625,393.9425048828125,72.47315979003906,0.984230637550354,46.46955108642578,0.9930229783058167
0,prefix,refine,2,10,6,65,0,32,32,26,5.210853181779385,393.9425048828125,414.05084228515625,74.92430114746094,0.9840333461761475,53.504783630371094,0.991619348526001
0,prefix,refine,2,11,6,65,0,32,32,26,12.462900020182133,414.05084228515625,437.4864807128906,91.70574951171875,0.9783015251159668,58.35691833496094,0.9910701513290405
0,prefix,refine,2,12,6,65,0,32,32,26,5.772734060883522,437.4864807128906,461.2421875,103.44078826904297,0.9748813509941101,65.60186767578125,0.9898392558097839
0,prefix,refine,2,13,6,65,0,32,32,26,6.994511932134628,461.2421875,513.1842041015625,145.77508544921875,0.9608068466186523,72.88927459716797,0.9898737668991089
0,prefix,refine,2,14,6,65,0,32,32,26,7.416809909045696,513.1842041015625,511.2847595214844,124.67626953125,0.9703827500343323,73.48605346679688,0.9896251559257507
0,prefix,refine,2,15,6,65,0,32,32,26,6.675709038972855,511.2847595214844,517.6078491210938,137.78207397460938,0.9642046093940735,78.95103454589844,0.9883013367652893
0,prefix,refine,2,16,6,65,0,32,32,26,6.021113134920597,517.6078491210938,558.9234619140625,166.7196502685547,0.9549059867858887,89.76100158691406,0.987019956111908
0,prefix,refine,2,17,6,65,0,32,32,26,7.445803843438625,558.9234619140625,571.2423706054688,163.15399169921875,0.9585444331169128,98.49840545654297,0.9850145578384399
0,prefix,refine,2,18,6,65,0,32,32,26,7.357727736234665,571.2423706054688,597.2517700195312,170.7713623046875,0.9582447409629822,107.044189453125,0.9838347434997559
0,prefix,refine,2,19,6,65,0,32,32,26,8.890572935342789,597.2517700195312,630.26123046875,179.1619873046875,0.9588043689727783,117.27967834472656,0.9826152920722961
0,prefix,refine,2,20,6,65,0,32,32,26,7.909990847110748,630.26123046875,638.468994140625,183.79808044433594,0.9581021070480347,126.5943374633789,0.9802190065383911
0,prefix,refine,2,21,6,65,0,32,32,26,4.5585306361317635,638.468994140625,691.1611328125,222.8699188232422,0.946858286857605,147.2003173828125,0.9771308898925781
0,prefix,refine,2,22,6,65,0,32,32,26,7.715714164078236,691.1611328125,704.0921020507812,226.37371826171875,0.9475124478340149,157.9678955078125,0.9746567606925964
0,prefix,refine,2,23,6,65,0,32,32,26,5.314699374139309,704.0921020507812,742.6708374023438,262.3299560546875,0.9356146454811096,167.7548370361328,0.9743510484695435
0,prefix,refine,2,24,6,65,0,32,32,26,4.247462376952171,742.6708374023438,782.2888793945312,305.5458984375,0.9209988117218018,179.97860717773438,0.9732771515846252
0,prefix,refine,2,25,6,65,0,32,32,26,4.165839403867722,782.2888793945312,899.852294921875,363.4534912109375,0.9159780740737915,214.24935913085938,0.9713366031646729
0,prefix,refine,2,26,6,65,0,32,32,26,3.344646655023098,899.852294921875,1059.144287109375,431.05450439453125,0.9158222675323486,270.8487548828125,0.9669964909553528
