base_request_id,field_correct,generation_ms,hard_stage,mode,observed,ready,ready_count,request,request_index,required_count,stage_index,steps,variant
4,{'dispatch': True},277.5680269114673,1,chained,"{""dispatch"": ""LHR-20260905-S3""}",True,1,Create a economy travel dispatch for London on 2026-09-05.,13,1,2,8,low_stage_2
4,"{'city': True, 'date': True, 'priority': True}",1474.0043429192156,2,chained,"{""city"": ""London"", ""date"": ""2026-09-05"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,0,128,all_high
4,"{'airport': True, 'sla': True, 'date': True}",1602.653258945793,2,chained,"{""airport"": ""LHR"", ""date"": ""2026-09-05"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,1,128,all_high
4,{'dispatch': True},1507.6731760054827,2,chained,"{""dispatch"": ""LHR-20260905-S3""}",True,1,Create a economy travel dispatch for London on 2026-09-05.,14,1,2,128,all_high
4,"{'city': True, 'date': True, 'priority': True}",251.46424199920148,2,chained,"{""city"": ""London"", ""date"": ""2026-09-05"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,0,8,all_low
4,"{'airport': True, 'sla': True, 'date': True}",320.50132390577346,2,chained,"{""airport"": ""LHR"", ""date"": ""2026-09-05"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,1,8,all_low
4,{'dispatch': True},276.71227289829403,2,chained,"{""dispatch"": ""LHR-20260905-S3""}",True,1,Create a economy travel dispatch for London on 2026-09-05.,14,1,2,8,all_low
4,"{'city': True, 'date': True, 'priority': True}",250.8636290440336,2,chained,"{""city"": ""London"", ""date"": ""2026-09-05"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,0,8,low_stage_0
4,"{'airport': True, 'sla': True, 'date': True}",1601.8683679867536,2,chained,"{""airport"": ""LHR"", ""date"": ""2026-09-05"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,1,128,low_stage_0
4,{'dispatch': True},1508.0158320488408,2,chained,"{""dispatch"": ""LHR-20260905-S3""}",True,1,Create a economy travel dispatch for London on 2026-09-05.,14,1,2,128,low_stage_0
4,"{'city': True, 'date': True, 'priority': True}",1472.276251995936,2,chained,"{""city"": ""London"", ""date"": ""2026-09-05"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,0,128,low_stage_1
4,"{'airport': True, 'sla': True, 'date': True}",320.57934103067964,2,chained,"{""airport"": ""LHR"", ""date"": ""2026-09-05"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,1,8,low_stage_1
4,{'dispatch': True},1507.7913389541209,2,chained,"{""dispatch"": ""LHR-20260905-S3""}",True,1,Create a economy travel dispatch for London on 2026-09-05.,14,1,2,128,low_stage_1
4,"{'city': True, 'date': True, 'priority': True}",1472.0108800102025,2,chained,"{""city"": ""London"", ""date"": ""2026-09-05"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,0,128,low_stage_2
4,"{'airport': True, 'sla': True, 'date': True}",1602.9439569683746,2,chained,"{""airport"": ""LHR"", ""date"": ""2026-09-05"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,1,128,low_stage_2
4,{'dispatch': True},277.2891209460795,2,chained,"{""dispatch"": ""LHR-20260905-S3""}",True,1,Create a economy travel dispatch for London on 2026-09-05.,14,1,2,8,low_stage_2
5,"{'city': True, 'date': True, 'priority': True}",1474.775618989952,0,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,0,128,all_high
5,"{'airport': True, 'sla': True, 'date': True}",1602.5560260750353,0,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,1,128,all_high
5,{'dispatch': True},1506.9475270574912,0,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,1,2,128,all_high
5,"{'city': True, 'date': True, 'priority': True}",251.49730104021728,0,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,0,8,all_low
5,"{'airport': True, 'sla': True, 'date': True}",320.56877005379647,0,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,1,8,all_low
5,{'dispatch': True},276.41058794688433,0,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,1,2,8,all_low
5,"{'city': True, 'date': True, 'priority': True}",251.00818800274283,0,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,0,8,low_stage_0
5,"{'airport': True, 'sla': True, 'date': True}",1602.8198130661622,0,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,1,128,low_stage_0
5,{'dispatch': True},1507.9965150216594,0,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,1,2,128,low_stage_0
5,"{'city': True, 'date': True, 'priority': True}",1473.64522900898,0,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,0,128,low_stage_1
5,"{'airport': True, 'sla': True, 'date': True}",321.3275419548154,0,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,1,8,low_stage_1
5,{'dispatch': True},1507.5037849601358,0,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,1,2,128,low_stage_1
5,"{'city': True, 'date': True, 'priority': True}",1473.6920680152252,0,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,0,128,low_stage_2
5,"{'airport': True, 'sla': True, 'date': True}",1603.1781889032573,0,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,1,128,low_stage_2
5,{'dispatch': True},277.02136198058724,0,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,1,2,8,low_stage_2
5,"{'city': True, 'date': True, 'priority': True}",1475.2505500800908,1,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,0,128,all_high
5,"{'airport': True, 'sla': True, 'date': True}",1602.5133739458397,1,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,1,128,all_high
5,{'dispatch': True},1507.3199580656365,1,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,1,2,128,all_high
5,"{'city': True, 'date': True, 'priority': True}",251.05840200558305,1,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,0,8,all_low
5,"{'airport': True, 'sla': True, 'date': True}",320.7736670738086,1,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,1,8,all_low
5,{'dispatch': True},276.3687788974494,1,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,1,2,8,all_low
5,"{'city': True, 'date': True, 'priority': True}",251.12745293881744,1,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,0,8,low_stage_0
5,"{'airport': True, 'sla': True, 'date': True}",1602.3008639458567,1,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,1,128,low_stage_0
5,{'dispatch': True},1507.2720370953903,1,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,1,2,128,low_stage_0
5,"{'city': True, 'date': True, 'priority': True}",1473.526023910381,1,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,0,128,low_stage_1
5,"{'airport': True, 'sla': True, 'date': True}",320.92366891447455,1,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,1,8,low_stage_1
5,{'dispatch': True},1508.1988469464704,1,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,1,2,128,low_stage_1
5,"{'city': True, 'date': True, 'priority': True}",1473.4709199983627,1,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,0,128,low_stage_2
5,"{'airport': True, 'sla': True, 'date': True}",1603.2908119959757,1,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,1,128,low_stage_2
5,{'dispatch': True},277.2365770069882,1,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,1,2,8,low_stage_2
5,"{'city': True, 'date': True, 'priority': True}",1474.5353090111166,2,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,0,128,all_high
5,"{'airport': True, 'sla': True, 'date': True}",1602.3265219992027,2,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,1,128,all_high
5,{'dispatch': True},1507.1422519395128,2,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,1,2,128,all_high
5,"{'city': True, 'date': True, 'priority': True}",250.96581794787198,2,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,0,8,all_low
5,"{'airport': True, 'sla': True, 'date': True}",321.292135049589,2,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,1,8,all_low
5,{'dispatch': True},276.0413009673357,2,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,1,2,8,all_low
5,"{'city': True, 'date': True, 'priority': True}",251.2188059045002,2,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,0,8,low_stage_0
5,"{'airport': True, 'sla': True, 'date': True}",1602.5332619901747,2,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,1,128,low_stage_0
5,{'dispatch': True},1507.594696013257,2,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,1,2,128,low_stage_0
5,"{'city': True, 'date': True, 'priority': True}",1473.104058066383,2,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,0,128,low_stage_1
5,"{'airport': True, 'sla': True, 'date': True}",320.72519592475146,2,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,1,8,low_stage_1
5,{'dispatch': True},1507.3782580439001,2,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,1,2,128,low_stage_1
5,"{'city': True, 'date': True, 'priority': True}",1473.3944550389424,2,chained,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,0,128,low_stage_2
5,"{'airport': True, 'sla': True, 'date': True}",1603.1997899990529,2,chained,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,1,128,low_stage_2
5,{'dispatch': True},276.7554189777002,2,chained,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,1,2,8,low_stage_2
6,"{'city': True, 'date': True, 'priority': True}",1472.7807670133188,0,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,0,128,all_high
6,"{'airport': True, 'sla': True, 'date': True}",1602.0215559983626,0,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,1,128,all_high
6,{'dispatch': True},1507.059947005473,0,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,1,2,128,all_high
6,"{'city': True, 'date': True, 'priority': True}",250.71070599369705,0,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,0,8,all_low
6,"{'airport': True, 'sla': True, 'date': True}",320.54394599981606,0,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,1,8,all_low
6,{'dispatch': True},276.16679400671273,0,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,1,2,8,all_low
6,"{'city': True, 'date': True, 'priority': True}",250.7413229905069,0,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,0,8,low_stage_0
6,"{'airport': True, 'sla': True, 'date': True}",1603.5676259780303,0,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,1,128,low_stage_0
6,{'dispatch': True},1507.1355460677296,0,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,1,2,128,low_stage_0
6,"{'city': True, 'date': True, 'priority': True}",1471.8435360118747,0,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,0,128,low_stage_1
6,"{'airport': True, 'sla': True, 'date': True}",321.5472128940746,0,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,1,8,low_stage_1
6,{'dispatch': True},1508.1046969862655,0,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,1,2,128,low_stage_1
6,"{'city': True, 'date': True, 'priority': True}",1472.5752880331129,0,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,0,128,low_stage_2
6,"{'airport': True, 'sla': True, 'date': True}",1603.5721939988434,0,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,1,128,low_stage_2
6,{'dispatch': True},277.0020109601319,0,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,1,2,8,low_stage_2
6,"{'city': True, 'date': True, 'priority': True}",1472.154854098335,1,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,0,128,all_high
6,"{'airport': True, 'sla': True, 'date': True}",1603.1231759116054,1,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,1,128,all_high
6,{'dispatch': True},1507.3412760393694,1,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,1,2,128,all_high
6,"{'city': True, 'date': True, 'priority': True}",250.2295069862157,1,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,0,8,all_low
6,"{'airport': True, 'sla': True, 'date': True}",321.0964120225981,1,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,1,8,all_low
6,{'dispatch': True},276.9215789157897,1,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,1,2,8,all_low
6,"{'city': True, 'date': True, 'priority': True}",251.22128997463733,1,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,0,8,low_stage_0
6,"{'airport': True, 'sla': True, 'date': True}",1602.795215905644,1,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,1,128,low_stage_0
6,{'dispatch': True},1512.8681618953124,1,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,1,2,128,low_stage_0
6,"{'city': True, 'date': True, 'priority': True}",1471.3688510237262,1,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,0,128,low_stage_1
6,"{'airport': True, 'sla': True, 'date': True}",321.0834270576015,1,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,1,8,low_stage_1
6,{'dispatch': True},1507.4978510383517,1,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,1,2,128,low_stage_1
6,"{'city': True, 'date': True, 'priority': True}",1471.9359710579738,1,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,0,128,low_stage_2
6,"{'airport': True, 'sla': True, 'date': True}",1602.3018159903586,1,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,1,128,low_stage_2
6,{'dispatch': True},277.15489896945655,1,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,1,2,8,low_stage_2
6,"{'city': True, 'date': True, 'priority': True}",1472.1101999748498,2,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,0,128,all_high
6,"{'airport': True, 'sla': True, 'date': True}",1604.7469929326326,2,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,1,128,all_high
6,{'dispatch': True},1507.0082769962028,2,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,1,2,128,all_high
6,"{'city': True, 'date': True, 'priority': True}",250.5434500053525,2,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,0,8,all_low
6,"{'airport': True, 'sla': True, 'date': True}",320.70409203879535,2,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,1,8,all_low
6,{'dispatch': True},276.66846103966236,2,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,1,2,8,all_low
6,"{'city': True, 'date': True, 'priority': True}",250.54679694585502,2,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,0,8,low_stage_0
6,"{'airport': True, 'sla': True, 'date': True}",1602.0701380912215,2,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,1,128,low_stage_0
6,{'dispatch': True},1506.9608769845217,2,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,1,2,128,low_stage_0
6,"{'city': True, 'date': True, 'priority': True}",1472.8809259831905,2,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,0,128,low_stage_1
6,"{'airport': True, 'sla': True, 'date': True}",320.1699620112777,2,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,1,8,low_stage_1
6,{'dispatch': True},1508.8601930765435,2,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,1,2,128,low_stage_1
6,"{'city': True, 'date': True, 'priority': True}",1471.4942870195955,2,chained,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,0,128,low_stage_2
6,"{'airport': True, 'sla': True, 'date': True}",1603.057331056334,2,chained,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,1,128,low_stage_2
6,{'dispatch': True},276.89149195794016,2,chained,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,1,2,8,low_stage_2
7,"{'city': True, 'date': True, 'priority': True}",1472.668164060451,0,chained,"{""city"": ""Rome"", ""date"": ""2027-12-02"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,0,128,all_high
7,"{'airport': True, 'sla': True, 'date': True}",1601.888112956658,0,chained,"{""airport"": ""FCO"", ""date"": ""2027-12-02"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,1,128,all_high
7,{'dispatch': False},1507.6676820171997,0,chained,"{""dispatch"": ""FCO-271202-S2""}",False,0,Open a standard trip ticket to Rome for 2027-12-02.,21,1,2,128,all_high
7,"{'city': True, 'date': True, 'priority': True}",250.80349098425359,0,chained,"{""city"": ""Rome"", ""date"": ""2027-12-02"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,0,8,all_low
7,"{'airport': True, 'sla': True, 'date': True}",320.9691819502041,0,chained,"{""airport"": ""FCO"", ""date"": ""2027-12-02"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,1,8,all_low
7,{'dispatch': False},276.49663703050464,0,chained,"{""dispatch"": ""FCO-271212-S2""}",False,0,Open a standard trip ticket to Rome for 2027-12-02.,21,1,2,8,all_low
7,"{'city': True, 'date': True, 'priority': True}",250.76308497227728,0,chained,"{""city"": ""Rome"", ""date"": ""2027-12-02"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,0,8,low_stage_0
7,"{'airport': True, 'sla': True, 'date': True}",1603.22377004195,0,chained,"{""airport"": ""FCO"", ""date"": ""2027-12-02"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,1,128,low_stage_0
7,{'dispatch': False},1507.4608200229704,0,chained,"{""dispatch"": ""FCO-271202-S2""}",False,0,Open a standard trip ticket to Rome for 2027-12-02.,21,1,2,128,low_stage_0
7,"{'city': True, 'date': True, 'priority': True}",1472.0416199415922,0,chained,"{""city"": ""Rome"", ""date"": ""2027-12-02"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,0,128,low_stage_1
7,"{'airport': True, 'sla': True, 'date': True}",321.01534004323184,0,chained,"{""airport"": ""FCO"", ""date"": ""2027-12-02"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,1,8,low_stage_1
7,{'dispatch': False},1509.1970750363544,0,chained,"{""dispatch"": ""FCO-271202-S2""}",False,0,Open a standard trip ticket to Rome for 2027-12-02.,21,1,2,128,low_stage_1
7,"{'city': True, 'date': True, 'priority': True}",1472.1734100021422,0,chained,"{""city"": ""Rome"", ""date"": ""2027-12-02"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,0,128,low_stage_2
7,"{'airport': True, 'sla': True, 'date': True}",1601.7069449881092,0,chained,"{""airport"": ""FCO"", ""date"": ""2027-12-02"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,1,128,low_stage_2
7,{'dispatch': False},277.00825093779713,0,chained,"{""dispatch"": ""FCO-271212-S2""}",False,0,Open a standard trip ticket to Rome for 2027-12-02.,21,1,2,8,low_stage_2
7,"{'city': True, 'date': True, 'priority': True}",1472.2303180024028,1,chained,"{""city"": ""Rome"", ""date"": ""2027-12-02"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,22,3,0,128,all_high
