base_request_id,field_correct,generation_ms,hard_stage,mode,observed,ready,ready_count,request,request_index,required_count,stage_index,steps
7,"{'airport': True, 'sla': True, 'date': True}",1602.8268159134313,0,isolated,"{""airport"": ""FCO"", ""date"": ""2027-12-02"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,1,128
7,"{'airport': True, 'sla': True, 'date': True}",321.1836270056665,0,isolated,"{""airport"": ""FCO"", ""date"": ""2027-12-02"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,1,8
7,{'dispatch': False},1507.1416089776903,0,isolated,"{""dispatch"": ""FCO-271202-S2""}",False,0,Open a standard trip ticket to Rome for 2027-12-02.,21,1,2,128
7,{'dispatch': False},276.3395499205217,0,isolated,"{""dispatch"": ""FCO-271212-S2""}",False,0,Open a standard trip ticket to Rome for 2027-12-02.,21,1,2,8
7,"{'city': True, 'date': True, 'priority': True}",1472.2509469138458,1,isolated,"{""city"": ""Rome"", ""date"": ""2027-12-02"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,22,3,0,128
7,"{'city': True, 'date': True, 'priority': True}",250.92496909201145,1,isolated,"{""city"": ""Rome"", ""date"": ""2027-12-02"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,22,3,0,8
7,"{'airport': True, 'sla': True, 'date': True}",1602.4654450593516,1,isolated,"{""airport"": ""FCO"", ""date"": ""2027-12-02"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,22,3,1,128
7,"{'airport': True, 'sla': True, 'date': True}",320.81736507825553,1,isolated,"{""airport"": ""FCO"", ""date"": ""2027-12-02"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,22,3,1,8
7,{'dispatch': False},1507.2267960058525,1,isolated,"{""dispatch"": ""FCO-271202-S2""}",False,0,Open a standard trip ticket to Rome for 2027-12-02.,22,1,2,128
7,{'dispatch': False},277.80798892490566,1,isolated,"{""dispatch"": ""FCO-271212-S2""}",False,0,Open a standard trip ticket to Rome for 2027-12-02.,22,1,2,8
7,"{'city': True, 'date': True, 'priority': True}",1472.964985994622,2,isolated,"{""city"": ""Rome"", ""date"": ""2027-12-02"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,23,3,0,128
7,"{'city': True, 'date': True, 'priority': True}",251.30683393217623,2,isolated,"{""city"": ""Rome"", ""date"": ""2027-12-02"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,23,3,0,8
7,"{'airport': True, 'sla': True, 'date': True}",1602.3941909661517,2,isolated,"{""airport"": ""FCO"", ""date"": ""2027-12-02"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,23,3,1,128
7,"{'airport': True, 'sla': True, 'date': True}",320.9320519817993,2,isolated,"{""airport"": ""FCO"", ""date"": ""2027-12-02"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,23,3,1,8
7,{'dispatch': False},1512.3328439658508,2,isolated,"{""dispatch"": ""FCO-271202-S2""}",False,0,Open a standard trip ticket to Rome for 2027-12-02.,23,1,2,128
7,{'dispatch': False},276.8633990781382,2,isolated,"{""dispatch"": ""FCO-271212-S2""}",False,0,Open a standard trip ticket to Rome for 2027-12-02.,23,1,2,8
8,"{'city': True, 'date': True, 'priority': True}",1472.4080039886758,0,isolated,"{""city"": ""Berlin"", ""date"": ""2026-05-09"", ""priority"": ""standard""}",True,3,Create a standard travel dispatch for Berlin on 2026-05-09.,24,3,0,128
8,"{'city': True, 'date': True, 'priority': True}",251.1881700484082,0,isolated,"{""city"": ""Berlin"", ""date"": ""2026-05-09"", ""priority"": ""standard""}",True,3,Create a standard travel dispatch for Berlin on 2026-05-09.,24,3,0,8
8,"{'airport': True, 'sla': True, 'date': True}",1602.537711034529,0,isolated,"{""airport"": ""BER"", ""date"": ""2026-05-09"", ""sla"": ""S2""}",True,3,Create a standard travel dispatch for Berlin on 2026-05-09.,24,3,1,128
8,"{'airport': True, 'sla': True, 'date': True}",321.1946679512039,0,isolated,"{""airport"": ""BER"", ""date"": ""2026-05-09"", ""sla"": ""S2""}",True,3,Create a standard travel dispatch for Berlin on 2026-05-09.,24,3,1,8
8,{'dispatch': True},1507.2405809769407,0,isolated,"{""dispatch"": ""BER-20260509-S2""}",True,1,Create a standard travel dispatch for Berlin on 2026-05-09.,24,1,2,128
8,{'dispatch': True},277.095447992906,0,isolated,"{""dispatch"": ""BER-20260509-S2""}",True,1,Create a standard travel dispatch for Berlin on 2026-05-09.,24,1,2,8
8,"{'city': True, 'date': True, 'priority': True}",1472.8558550123125,1,isolated,"{""city"": ""Berlin"", ""date"": ""2026-05-09"", ""priority"": ""standard""}",True,3,Create a standard travel dispatch for Berlin on 2026-05-09.,25,3,0,128
8,"{'city': True, 'date': True, 'priority': True}",251.28691003192216,1,isolated,"{""city"": ""Berlin"", ""date"": ""2026-05-09"", ""priority"": ""standard""}",True,3,Create a standard travel dispatch for Berlin on 2026-05-09.,25,3,0,8
8,"{'airport': True, 'sla': True, 'date': True}",1602.6247699046507,1,isolated,"{""airport"": ""BER"", ""date"": ""2026-05-09"", ""sla"": ""S2""}",True,3,Create a standard travel dispatch for Berlin on 2026-05-09.,25,3,1,128
8,"{'airport': True, 'sla': True, 'date': True}",320.9630489582196,1,isolated,"{""airport"": ""BER"", ""date"": ""2026-05-09"", ""sla"": ""S2""}",True,3,Create a standard travel dispatch for Berlin on 2026-05-09.,25,3,1,8
8,{'dispatch': True},1507.5407659169286,1,isolated,"{""dispatch"": ""BER-20260509-S2""}",True,1,Create a standard travel dispatch for Berlin on 2026-05-09.,25,1,2,128
8,{'dispatch': True},277.6539659826085,1,isolated,"{""dispatch"": ""BER-20260509-S2""}",True,1,Create a standard travel dispatch for Berlin on 2026-05-09.,25,1,2,8
8,"{'city': True, 'date': True, 'priority': True}",1471.679172012955,2,isolated,"{""city"": ""Berlin"", ""date"": ""2026-05-09"", ""priority"": ""standard""}",True,3,Create a standard travel dispatch for Berlin on 2026-05-09.,26,3,0,128
8,"{'city': True, 'date': True, 'priority': True}",251.3210839824751,2,isolated,"{""city"": ""Berlin"", ""date"": ""2026-05-09"", ""priority"": ""standard""}",True,3,Create a standard travel dispatch for Berlin on 2026-05-09.,26,3,0,8
8,"{'airport': True, 'sla': True, 'date': True}",1602.8056809445843,2,isolated,"{""airport"": ""BER"", ""date"": ""2026-05-09"", ""sla"": ""S2""}",True,3,Create a standard travel dispatch for Berlin on 2026-05-09.,26,3,1,128
8,"{'airport': True, 'sla': True, 'date': True}",320.95170801039785,2,isolated,"{""airport"": ""BER"", ""date"": ""2026-05-09"", ""sla"": ""S2""}",True,3,Create a standard travel dispatch for Berlin on 2026-05-09.,26,3,1,8
8,{'dispatch': True},1506.9137719692662,2,isolated,"{""dispatch"": ""BER-20260509-S2""}",True,1,Create a standard travel dispatch for Berlin on 2026-05-09.,26,1,2,128
8,{'dispatch': True},276.9898510305211,2,isolated,"{""dispatch"": ""BER-20260509-S2""}",True,1,Create a standard travel dispatch for Berlin on 2026-05-09.,26,1,2,8
9,"{'city': True, 'date': True, 'priority': True}",1473.4886410878971,0,isolated,"{""city"": ""Dubai"", ""date"": ""2027-10-16"", ""priority"": ""urgent""}",True,3,Set up urgent routing for the Dubai visit dated 2027-10-16.,27,3,0,128
9,"{'city': True, 'date': True, 'priority': True}",251.80417706724256,0,isolated,"{""city"": ""Dubai"", ""date"": ""2027-10-16"", ""priority"": ""urgent""}",True,3,Set up urgent routing for the Dubai visit dated 2027-10-16.,27,3,0,8
9,"{'airport': True, 'sla': True, 'date': True}",1602.018623962067,0,isolated,"{""airport"": ""DXB"", ""date"": ""2027-10-16"", ""sla"": ""S1""}",True,3,Set up urgent routing for the Dubai visit dated 2027-10-16.,27,3,1,128
9,"{'airport': True, 'sla': True, 'date': True}",321.36947801336646,0,isolated,"{""airport"": ""DXB"", ""date"": ""2027-10-16"", ""sla"": ""S1""}",True,3,Set up urgent routing for the Dubai visit dated 2027-10-16.,27,3,1,8
9,{'dispatch': False},1507.5241550803185,0,isolated,"{""dispatch"": ""DXB-271016-S1""}",False,0,Set up urgent routing for the Dubai visit dated 2027-10-16.,27,1,2,128
9,{'dispatch': False},277.51781803090125,0,isolated,"{""dispatch"": ""DXB-271016-S1""}",False,0,Set up urgent routing for the Dubai visit dated 2027-10-16.,27,1,2,8
9,"{'city': True, 'date': True, 'priority': True}",1474.135491065681,1,isolated,"{""city"": ""Dubai"", ""date"": ""2027-10-16"", ""priority"": ""urgent""}",True,3,Set up urgent routing for the Dubai visit dated 2027-10-16.,28,3,0,128
9,"{'city': True, 'date': True, 'priority': True}",251.4731390401721,1,isolated,"{""city"": ""Dubai"", ""date"": ""2027-10-16"", ""priority"": ""urgent""}",True,3,Set up urgent routing for the Dubai visit dated 2027-10-16.,28,3,0,8
9,"{'airport': True, 'sla': True, 'date': True}",1602.3706189589575,1,isolated,"{""airport"": ""DXB"", ""date"": ""2027-10-16"", ""sla"": ""S1""}",True,3,Set up urgent routing for the Dubai visit dated 2027-10-16.,28,3,1,128
9,"{'airport': True, 'sla': True, 'date': True}",321.1985540110618,1,isolated,"{""airport"": ""DXB"", ""date"": ""2027-10-16"", ""sla"": ""S1""}",True,3,Set up urgent routing for the Dubai visit dated 2027-10-16.,28,3,1,8
9,{'dispatch': False},1508.0178830539808,1,isolated,"{""dispatch"": ""DXB-271016-S1""}",False,0,Set up urgent routing for the Dubai visit dated 2027-10-16.,28,1,2,128
9,{'dispatch': False},277.64846407808363,1,isolated,"{""dispatch"": ""DXB-271016-S1""}",False,0,Set up urgent routing for the Dubai visit dated 2027-10-16.,28,1,2,8
9,"{'city': True, 'date': True, 'priority': True}",1474.432292045094,2,isolated,"{""city"": ""Dubai"", ""date"": ""2027-10-16"", ""priority"": ""urgent""}",True,3,Set up urgent routing for the Dubai visit dated 2027-10-16.,29,3,0,128
9,"{'city': True, 'date': True, 'priority': True}",251.08085805550218,2,isolated,"{""city"": ""Dubai"", ""date"": ""2027-10-16"", ""priority"": ""urgent""}",True,3,Set up urgent routing for the Dubai visit dated 2027-10-16.,29,3,0,8
9,"{'airport': True, 'sla': True, 'date': True}",1602.9001889983192,2,isolated,"{""airport"": ""DXB"", ""date"": ""2027-10-16"", ""sla"": ""S1""}",True,3,Set up urgent routing for the Dubai visit dated 2027-10-16.,29,3,1,128
9,"{'airport': True, 'sla': True, 'date': True}",321.58429303672165,2,isolated,"{""airport"": ""DXB"", ""date"": ""2027-10-16"", ""sla"": ""S1""}",True,3,Set up urgent routing for the Dubai visit dated 2027-10-16.,29,3,1,8
9,{'dispatch': False},1507.7549350680783,2,isolated,"{""dispatch"": ""DXB-271016-S1""}",False,0,Set up urgent routing for the Dubai visit dated 2027-10-16.,29,1,2,128
9,{'dispatch': False},277.2614730056375,2,isolated,"{""dispatch"": ""DXB-271016-S1""}",False,0,Set up urgent routing for the Dubai visit dated 2027-10-16.,29,1,2,8
10,"{'city': True, 'date': True, 'priority': True}",1473.2392189325765,0,isolated,"{""city"": ""Boston"", ""date"": ""2026-03-23"", ""priority"": ""urgent""}",True,3,Prepare the 2026-03-23 Boston itinerary with urgent handling.,30,3,0,128
10,"{'city': True, 'date': True, 'priority': True}",251.09451403841376,0,isolated,"{""city"": ""Boston"", ""date"": ""2026-03-23"", ""priority"": ""urgent""}",True,3,Prepare the 2026-03-23 Boston itinerary with urgent handling.,30,3,0,8
10,"{'airport': True, 'sla': True, 'date': True}",1603.215705952607,0,isolated,"{""airport"": ""BOS"", ""date"": ""2026-03-23"", ""sla"": ""S1""}",True,3,Prepare the 2026-03-23 Boston itinerary with urgent handling.,30,3,1,128
10,"{'airport': True, 'sla': True, 'date': True}",321.8135350616649,0,isolated,"{""airport"": ""BOS"", ""date"": ""2026-03-23"", ""sla"": ""S1""}",True,3,Prepare the 2026-03-23 Boston itinerary with urgent handling.,30,3,1,8
10,{'dispatch': True},1507.735138060525,0,isolated,"{""dispatch"": ""BOS-20260323-S1""}",True,1,Prepare the 2026-03-23 Boston itinerary with urgent handling.,30,1,2,128
10,{'dispatch': False},276.4531261054799,0,isolated,"{""dispatch"": ""BOS-202623-S1""}",False,0,Prepare the 2026-03-23 Boston itinerary with urgent handling.,30,1,2,8
10,"{'city': True, 'date': True, 'priority': True}",1471.6845579678193,1,isolated,"{""city"": ""Boston"", ""date"": ""2026-03-23"", ""priority"": ""urgent""}",True,3,Prepare the 2026-03-23 Boston itinerary with urgent handling.,31,3,0,128
10,"{'city': True, 'date': True, 'priority': True}",250.60390192084014,1,isolated,"{""city"": ""Boston"", ""date"": ""2026-03-23"", ""priority"": ""urgent""}",True,3,Prepare the 2026-03-23 Boston itinerary with urgent handling.,31,3,0,8
10,"{'airport': True, 'sla': True, 'date': True}",1604.0565259754658,1,isolated,"{""airport"": ""BOS"", ""date"": ""2026-03-23"", ""sla"": ""S1""}",True,3,Prepare the 2026-03-23 Boston itinerary with urgent handling.,31,3,1,128
10,"{'airport': True, 'sla': True, 'date': True}",321.2837449973449,1,isolated,"{""airport"": ""BOS"", ""date"": ""2026-03-23"", ""sla"": ""S1""}",True,3,Prepare the 2026-03-23 Boston itinerary with urgent handling.,31,3,1,8
10,{'dispatch': True},1507.0447330363095,1,isolated,"{""dispatch"": ""BOS-20260323-S1""}",True,1,Prepare the 2026-03-23 Boston itinerary with urgent handling.,31,1,2,128
10,{'dispatch': False},276.79099701344967,1,isolated,"{""dispatch"": ""BOS-202623-S1""}",False,0,Prepare the 2026-03-23 Boston itinerary with urgent handling.,31,1,2,8
10,"{'city': True, 'date': True, 'priority': True}",1472.683024010621,2,isolated,"{""city"": ""Boston"", ""date"": ""2026-03-23"", ""priority"": ""urgent""}",True,3,Prepare the 2026-03-23 Boston itinerary with urgent handling.,32,3,0,128
10,"{'city': True, 'date': True, 'priority': True}",251.07081304304302,2,isolated,"{""city"": ""Boston"", ""date"": ""2026-03-23"", ""priority"": ""urgent""}",True,3,Prepare the 2026-03-23 Boston itinerary with urgent handling.,32,3,0,8
10,"{'airport': True, 'sla': True, 'date': True}",1602.7236470254138,2,isolated,"{""airport"": ""BOS"", ""date"": ""2026-03-23"", ""sla"": ""S1""}",True,3,Prepare the 2026-03-23 Boston itinerary with urgent handling.,32,3,1,128
10,"{'airport': True, 'sla': True, 'date': True}",321.20727095752954,2,isolated,"{""airport"": ""BOS"", ""date"": ""2026-03-23"", ""sla"": ""S1""}",True,3,Prepare the 2026-03-23 Boston itinerary with urgent handling.,32,3,1,8
10,{'dispatch': True},1507.3444090085104,2,isolated,"{""dispatch"": ""BOS-20260323-S1""}",True,1,Prepare the 2026-03-23 Boston itinerary with urgent handling.,32,1,2,128
10,{'dispatch': False},277.0092280115932,2,isolated,"{""dispatch"": ""BOS-202623-S1""}",False,0,Prepare the 2026-03-23 Boston itinerary with urgent handling.,32,1,2,8
11,"{'city': True, 'date': True, 'priority': True}",1473.7714299699292,0,isolated,"{""city"": ""Toronto"", ""date"": ""2027-08-06"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Toronto for 2027-08-06.,33,3,0,128
11,"{'city': True, 'date': True, 'priority': True}",251.2594999279827,0,isolated,"{""city"": ""Toronto"", ""date"": ""2027-08-06"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Toronto for 2027-08-06.,33,3,0,8
11,"{'airport': True, 'sla': True, 'date': True}",1602.9744310071692,0,isolated,"{""airport"": ""YYZ"", ""date"": ""2027-08-06"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Toronto for 2027-08-06.,33,3,1,128
11,"{'airport': True, 'sla': True, 'date': True}",321.53267599642277,0,isolated,"{""airport"": ""YYZ"", ""date"": ""2027-08-06"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Toronto for 2027-08-06.,33,3,1,8
11,{'dispatch': True},1507.9794279299676,0,isolated,"{""dispatch"": ""YYZ-20270806-S2""}",True,1,Open a standard trip ticket to Toronto for 2027-08-06.,33,1,2,128
11,{'dispatch': True},277.1805520169437,0,isolated,"{""dispatch"": ""YYZ-20270806-S2""}",True,1,Open a standard trip ticket to Toronto for 2027-08-06.,33,1,2,8
11,"{'city': True, 'date': True, 'priority': True}",1473.7542249495164,1,isolated,"{""city"": ""Toronto"", ""date"": ""2027-08-06"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Toronto for 2027-08-06.,34,3,0,128
11,"{'city': True, 'date': True, 'priority': True}",251.07141199987382,1,isolated,"{""city"": ""Toronto"", ""date"": ""2027-08-06"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Toronto for 2027-08-06.,34,3,0,8
11,"{'airport': True, 'sla': True, 'date': True}",1603.5308719146997,1,isolated,"{""airport"": ""YYZ"", ""date"": ""2027-08-06"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Toronto for 2027-08-06.,34,3,1,128
11,"{'airport': True, 'sla': True, 'date': True}",321.352019906044,1,isolated,"{""airport"": ""YYZ"", ""date"": ""2027-08-06"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Toronto for 2027-08-06.,34,3,1,8
11,{'dispatch': True},1507.672296022065,1,isolated,"{""dispatch"": ""YYZ-20270806-S2""}",True,1,Open a standard trip ticket to Toronto for 2027-08-06.,34,1,2,128
11,{'dispatch': True},276.66349802166224,1,isolated,"{""dispatch"": ""YYZ-20270806-S2""}",True,1,Open a standard trip ticket to Toronto for 2027-08-06.,34,1,2,8
11,"{'city': True, 'date': True, 'priority': True}",1473.324573948048,2,isolated,"{""city"": ""Toronto"", ""date"": ""2027-08-06"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Toronto for 2027-08-06.,35,3,0,128
11,"{'city': True, 'date': True, 'priority': True}",251.25960807781667,2,isolated,"{""city"": ""Toronto"", ""date"": ""2027-08-06"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Toronto for 2027-08-06.,35,3,0,8
11,"{'airport': True, 'sla': True, 'date': True}",1602.6088109938428,2,isolated,"{""airport"": ""YYZ"", ""date"": ""2027-08-06"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Toronto for 2027-08-06.,35,3,1,128
11,"{'airport': True, 'sla': True, 'date': True}",321.60882488824427,2,isolated,"{""airport"": ""YYZ"", ""date"": ""2027-08-06"", ""sla"": ""S2""}",True,3,Open a standard trip ticket to Toronto for 2027-08-06.,35,3,1,8
11,{'dispatch': True},1507.9585870262235,2,isolated,"{""dispatch"": ""YYZ-20270806-S2""}",True,1,Open a standard trip ticket to Toronto for 2027-08-06.,35,1,2,128
11,{'dispatch': True},276.6799390083179,2,isolated,"{""dispatch"": ""YYZ-20270806-S2""}",True,1,Open a standard trip ticket to Toronto for 2027-08-06.,35,1,2,8
12,"{'city': True, 'date': True, 'priority': True}",1472.6131410570815,0,isolated,"{""city"": ""Seoul"", ""date"": ""2026-01-13"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-13.,36,3,0,128
12,"{'city': True, 'date': True, 'priority': True}",251.19229091797024,0,isolated,"{""city"": ""Seoul"", ""date"": ""2026-01-13"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-13.,36,3,0,8
12,"{'airport': True, 'sla': True, 'date': True}",1602.5100341066718,0,isolated,"{""airport"": ""ICN"", ""date"": ""2026-01-13"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-13.,36,3,1,128
12,"{'airport': True, 'sla': True, 'date': True}",321.9273870345205,0,isolated,"{""airport"": ""ICN"", ""date"": ""2026-01-13"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-13.,36,3,1,8
12,{'dispatch': True},1507.295695017092,0,isolated,"{""dispatch"": ""ICN-20260113-S3""}",True,1,Create a economy travel dispatch for Seoul on 2026-01-13.,36,1,2,128
12,{'dispatch': True},277.04319497570395,0,isolated,"{""dispatch"": ""ICN-20260113-S3""}",True,1,Create a economy travel dispatch for Seoul on 2026-01-13.,36,1,2,8
12,"{'city': True, 'date': True, 'priority': True}",1472.8003380587325,1,isolated,"{""city"": ""Seoul"", ""date"": ""2026-01-13"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-13.,37,3,0,128
12,"{'city': True, 'date': True, 'priority': True}",251.3265700545162,1,isolated,"{""city"": ""Seoul"", ""date"": ""2026-01-13"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-13.,37,3,0,8
12,"{'airport': True, 'sla': True, 'date': True}",1603.0955919995904,1,isolated,"{""airport"": ""ICN"", ""date"": ""2026-01-13"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-13.,37,3,1,128
12,"{'airport': True, 'sla': True, 'date': True}",320.9609698969871,1,isolated,"{""airport"": ""ICN"", ""date"": ""2026-01-13"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-13.,37,3,1,8
12,{'dispatch': True},1507.7946069650352,1,isolated,"{""dispatch"": ""ICN-20260113-S3""}",True,1,Create a economy travel dispatch for Seoul on 2026-01-13.,37,1,2,128
12,{'dispatch': True},277.93337998446077,1,isolated,"{""dispatch"": ""ICN-20260113-S3""}",True,1,Create a economy travel dispatch for Seoul on 2026-01-13.,37,1,2,8
12,"{'city': True, 'date': True, 'priority': True}",1473.047198029235,2,isolated,"{""city"": ""Seoul"", ""date"": ""2026-01-13"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-13.,38,3,0,128
12,"{'city': True, 'date': True, 'priority': True}",251.33960391394794,2,isolated,"{""city"": ""Seoul"", ""date"": ""2026-01-13"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-13.,38,3,0,8
12,"{'airport': True, 'sla': True, 'date': True}",1602.903880062513,2,isolated,"{""airport"": ""ICN"", ""date"": ""2026-01-13"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-13.,38,3,1,128
12,"{'airport': True, 'sla': True, 'date': True}",321.03004097007215,2,isolated,"{""airport"": ""ICN"", ""date"": ""2026-01-13"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-13.,38,3,1,8
12,{'dispatch': True},1507.5204389868304,2,isolated,"{""dispatch"": ""ICN-20260113-S3""}",True,1,Create a economy travel dispatch for Seoul on 2026-01-13.,38,1,2,128
12,{'dispatch': True},277.39420195575804,2,isolated,"{""dispatch"": ""ICN-20260113-S3""}",True,1,Create a economy travel dispatch for Seoul on 2026-01-13.,38,1,2,8
13,"{'city': True, 'date': True, 'priority': True}",1476.9252850674093,0,isolated,"{""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""priority"": ""standard""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-20.,39,3,0,128
13,"{'city': True, 'date': True, 'priority': True}",250.8328480180353,0,isolated,"{""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""priority"": ""standard""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-20.,39,3,0,8
13,"{'airport': True, 'sla': True, 'date': True}",1603.0192180769518,0,isolated,"{""airport"": ""NRT"", ""date"": ""2027-06-20"", ""sla"": ""S2""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-20.,39,3,1,128
13,"{'airport': True, 'sla': True, 'date': True}",321.6784759424627,0,isolated,"{""airport"": ""NRT"", ""date"": ""2027-06-20"", ""sla"": ""S2""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-20.,39,3,1,8
13,{'dispatch': True},1508.0053850542754,0,isolated,"{""dispatch"": ""NRT-20270620-S2""}",True,1,Set up standard routing for the Tokyo visit dated 2027-06-20.,39,1,2,128
13,{'dispatch': False},276.87214501202106,0,isolated,"{""dispatch"": ""NRT-272620-S2""}",False,0,Set up standard routing for the Tokyo visit dated 2027-06-20.,39,1,2,8
13,"{'city': True, 'date': True, 'priority': True}",1473.8412480801344,1,isolated,"{""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""priority"": ""standard""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-20.,40,3,0,128
13,"{'city': True, 'date': True, 'priority': True}",251.51555601041764,1,isolated,"{""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""priority"": ""standard""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-20.,40,3,0,8
13,"{'airport': True, 'sla': True, 'date': True}",1602.3051569936797,1,isolated,"{""airport"": ""NRT"", ""date"": ""2027-06-20"", ""sla"": ""S2""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-20.,40,3,1,128
13,"{'airport': True, 'sla': True, 'date': True}",321.16564305033535,1,isolated,"{""airport"": ""NRT"", ""date"": ""2027-06-20"", ""sla"": ""S2""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-20.,40,3,1,8
13,{'dispatch': True},1507.706796983257,1,isolated,"{""dispatch"": ""NRT-20270620-S2""}",True,1,Set up standard routing for the Tokyo visit dated 2027-06-20.,40,1,2,128
13,{'dispatch': False},276.79152600467205,1,isolated,"{""dispatch"": ""NRT-272620-S2""}",False,0,Set up standard routing for the Tokyo visit dated 2027-06-20.,40,1,2,8
13,"{'city': True, 'date': True, 'priority': True}",1474.0636389469728,2,isolated,"{""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""priority"": ""standard""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-20.,41,3,0,128
13,"{'city': True, 'date': True, 'priority': True}",251.475456985645,2,isolated,"{""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""priority"": ""standard""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-20.,41,3,0,8
13,"{'airport': True, 'sla': True, 'date': True}",1603.244806989096,2,isolated,"{""airport"": ""NRT"", ""date"": ""2027-06-20"", ""sla"": ""S2""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-20.,41,3,1,128
13,"{'airport': True, 'sla': True, 'date': True}",321.34110492188483,2,isolated,"{""airport"": ""NRT"", ""date"": ""2027-06-20"", ""sla"": ""S2""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-20.,41,3,1,8
13,{'dispatch': True},1508.4687460912392,2,isolated,"{""dispatch"": ""NRT-20270620-S2""}",True,1,Set up standard routing for the Tokyo visit dated 2027-06-20.,41,1,2,128
13,{'dispatch': False},276.59547596704215,2,isolated,"{""dispatch"": ""NRT-272620-S2""}",False,0,Set up standard routing for the Tokyo visit dated 2027-06-20.,41,1,2,8
14,"{'city': True, 'date': True, 'priority': True}",1472.4868810735643,0,isolated,"{""city"": ""Paris"", ""date"": ""2026-11-03"", ""priority"": ""standard""}",True,3,Prepare the 2026-11-03 Paris itinerary with standard handling.,42,3,0,128
14,"{'city': True, 'date': True, 'priority': True}",251.1236930731684,0,isolated,"{""city"": ""Paris"", ""date"": ""2026-11-03"", ""priority"": ""standard""}",True,3,Prepare the 2026-11-03 Paris itinerary with standard handling.,42,3,0,8
14,"{'airport': True, 'sla': True, 'date': True}",1602.27968392428,0,isolated,"{""airport"": ""CDG"", ""date"": ""2026-11-03"", ""sla"": ""S2""}",True,3,Prepare the 2026-11-03 Paris itinerary with standard handling.,42,3,1,128
14,"{'airport': True, 'sla': True, 'date': True}",321.0105209145695,0,isolated,"{""airport"": ""CDG"", ""date"": ""2026-11-03"", ""sla"": ""S2""}",True,3,Prepare the 2026-11-03 Paris itinerary with standard handling.,42,3,1,8
14,{'dispatch': True},1507.573395036161,0,isolated,"{""dispatch"": ""CDG-20261103-S2""}",True,1,Prepare the 2026-11-03 Paris itinerary with standard handling.,42,1,2,128
