base_request_id,final_success,hard_stage,request,request_index,stage_ready_count,targets,total_generation_ms,variant
6,True,2,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-19"", ""dispatch"": ""MAD-20260719-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",4583.865469903685,all_high
6,True,2,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-19"", ""dispatch"": ""MAD-20260719-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",847.9160030838102,all_low
6,True,2,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-19"", ""dispatch"": ""MAD-20260719-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3359.577812021598,low_stage_0
6,True,2,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-19"", ""dispatch"": ""MAD-20260719-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3301.9110810710117,low_stage_1
6,True,2,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-19"", ""dispatch"": ""MAD-20260719-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3351.4431100338697,low_stage_2
7,False,0,Open a standard trip ticket to Rome for 2027-12-02.,21,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4582.223959034309,all_high
7,False,0,Open a standard trip ticket to Rome for 2027-12-02.,21,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",848.2693099649623,all_low
7,False,0,Open a standard trip ticket to Rome for 2027-12-02.,21,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3361.4476750371978,low_stage_0
7,False,0,Open a standard trip ticket to Rome for 2027-12-02.,21,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3302.2540350211784,low_stage_1
7,False,0,Open a standard trip ticket to Rome for 2027-12-02.,21,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3350.8886059280485,low_stage_2
7,False,1,Open a standard trip ticket to Rome for 2027-12-02.,22,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4582.890135003254,all_high
7,False,1,Open a standard trip ticket to Rome for 2027-12-02.,22,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",848.6594820860773,all_low
7,False,1,Open a standard trip ticket to Rome for 2027-12-02.,22,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3363.6713130399585,low_stage_0
7,False,1,Open a standard trip ticket to Rome for 2027-12-02.,22,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3301.3564210850745,low_stage_1
7,False,1,Open a standard trip ticket to Rome for 2027-12-02.,22,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3351.9575850805268,low_stage_2
7,False,2,Open a standard trip ticket to Rome for 2027-12-02.,23,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4584.222270059399,all_high
7,False,2,Open a standard trip ticket to Rome for 2027-12-02.,23,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",848.9235689630732,all_low
7,False,2,Open a standard trip ticket to Rome for 2027-12-02.,23,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3362.661120831035,low_stage_0
7,False,2,Open a standard trip ticket to Rome for 2027-12-02.,23,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3300.732261966914,low_stage_1
7,False,2,Open a standard trip ticket to Rome for 2027-12-02.,23,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-02"", ""dispatch"": ""FCO-20271202-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3352.9443581355736,low_stage_2
8,True,0,Create a standard travel dispatch for Berlin on 2026-05-09.,24,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4582.925821887329,all_high
8,True,0,Create a standard travel dispatch for Berlin on 2026-05-09.,24,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",848.1355709955096,all_low
8,True,0,Create a standard travel dispatch for Berlin on 2026-05-09.,24,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3364.35755493585,low_stage_0
8,True,0,Create a standard travel dispatch for Berlin on 2026-05-09.,24,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3304.1570159839466,low_stage_1
8,True,0,Create a standard travel dispatch for Berlin on 2026-05-09.,24,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3351.8529990687966,low_stage_2
8,True,1,Create a standard travel dispatch for Berlin on 2026-05-09.,25,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4586.560065974481,all_high
8,True,1,Create a standard travel dispatch for Berlin on 2026-05-09.,25,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",848.8158792024478,all_low
8,True,1,Create a standard travel dispatch for Berlin on 2026-05-09.,25,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3361.316047841683,low_stage_0
8,True,1,Create a standard travel dispatch for Berlin on 2026-05-09.,25,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3300.630171899684,low_stage_1
8,True,1,Create a standard travel dispatch for Berlin on 2026-05-09.,25,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3352.627320913598,low_stage_2
8,True,2,Create a standard travel dispatch for Berlin on 2026-05-09.,26,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4582.868732861243,all_high
8,True,2,Create a standard travel dispatch for Berlin on 2026-05-09.,26,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",848.1937729520723,all_low
8,True,2,Create a standard travel dispatch for Berlin on 2026-05-09.,26,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3360.7503379462287,low_stage_0
8,True,2,Create a standard travel dispatch for Berlin on 2026-05-09.,26,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3305.702766869217,low_stage_1
8,True,2,Create a standard travel dispatch for Berlin on 2026-05-09.,26,3,"{""airport"": ""BER"", ""city"": ""Berlin"", ""date"": ""2026-05-09"", ""dispatch"": ""BER-20260509-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3352.9210161650553,low_stage_2
9,False,0,Set up urgent routing for the Dubai visit dated 2027-10-16.,27,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",4585.546901100315,all_high
9,False,0,Set up urgent routing for the Dubai visit dated 2027-10-16.,27,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",848.3977590221912,all_low
9,False,0,Set up urgent routing for the Dubai visit dated 2027-10-16.,27,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3362.1869820635766,low_stage_0
9,False,0,Set up urgent routing for the Dubai visit dated 2027-10-16.,27,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3302.7074189158157,low_stage_1
9,False,0,Set up urgent routing for the Dubai visit dated 2027-10-16.,27,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3354.2443140177056,low_stage_2
9,False,1,Set up urgent routing for the Dubai visit dated 2027-10-16.,28,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",4586.734737968072,all_high
9,False,1,Set up urgent routing for the Dubai visit dated 2027-10-16.,28,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",849.3950491538271,all_low
9,False,1,Set up urgent routing for the Dubai visit dated 2027-10-16.,28,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3363.276972086169,low_stage_0
9,False,1,Set up urgent routing for the Dubai visit dated 2027-10-16.,28,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3302.949717035517,low_stage_1
9,False,1,Set up urgent routing for the Dubai visit dated 2027-10-16.,28,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3354.5040340395644,low_stage_2
9,False,2,Set up urgent routing for the Dubai visit dated 2027-10-16.,29,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",4585.013437084854,all_high
9,False,2,Set up urgent routing for the Dubai visit dated 2027-10-16.,29,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",848.9962460007519,all_low
9,False,2,Set up urgent routing for the Dubai visit dated 2027-10-16.,29,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3363.057638052851,low_stage_0
9,False,2,Set up urgent routing for the Dubai visit dated 2027-10-16.,29,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3303.3611649880186,low_stage_1
9,False,2,Set up urgent routing for the Dubai visit dated 2027-10-16.,29,2,"{""airport"": ""DXB"", ""city"": ""Dubai"", ""date"": ""2027-10-16"", ""dispatch"": ""DXB-20271016-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3354.8673301702365,low_stage_2
10,True,0,Prepare the 2026-03-23 Boston itinerary with urgent handling.,30,3,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",4584.429393871687,all_high
10,False,0,Prepare the 2026-03-23 Boston itinerary with urgent handling.,30,2,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",847.9874099139124,all_low
10,True,0,Prepare the 2026-03-23 Boston itinerary with urgent handling.,30,3,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3360.9175159363076,low_stage_0
10,True,0,Prepare the 2026-03-23 Boston itinerary with urgent handling.,30,3,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3301.19408108294,low_stage_1
10,False,0,Prepare the 2026-03-23 Boston itinerary with urgent handling.,30,2,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3351.2739799916744,low_stage_2
10,True,1,Prepare the 2026-03-23 Boston itinerary with urgent handling.,31,3,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",4582.646470982581,all_high
10,False,1,Prepare the 2026-03-23 Boston itinerary with urgent handling.,31,2,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",848.7363731255755,all_low
10,True,1,Prepare the 2026-03-23 Boston itinerary with urgent handling.,31,3,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3362.6097079832107,low_stage_0
10,True,1,Prepare the 2026-03-23 Boston itinerary with urgent handling.,31,3,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3301.3941240496933,low_stage_1
10,False,1,Prepare the 2026-03-23 Boston itinerary with urgent handling.,31,2,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3352.686191094108,low_stage_2
10,True,2,Prepare the 2026-03-23 Boston itinerary with urgent handling.,32,3,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",4582.88808807265,all_high
10,False,2,Prepare the 2026-03-23 Boston itinerary with urgent handling.,32,2,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",848.1063310755417,all_low
10,True,2,Prepare the 2026-03-23 Boston itinerary with urgent handling.,32,3,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3364.5441920962185,low_stage_0
10,True,2,Prepare the 2026-03-23 Boston itinerary with urgent handling.,32,3,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3301.93694983609,low_stage_1
10,False,2,Prepare the 2026-03-23 Boston itinerary with urgent handling.,32,2,"{""airport"": ""BOS"", ""city"": ""Boston"", ""date"": ""2026-03-23"", ""dispatch"": ""BOS-20260323-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3352.3971629329026,low_stage_2
11,True,0,Open a standard trip ticket to Toronto for 2027-08-06.,33,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4586.330121033825,all_high
11,True,0,Open a standard trip ticket to Toronto for 2027-08-06.,33,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",850.1664749346673,all_low
11,True,0,Open a standard trip ticket to Toronto for 2027-08-06.,33,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3362.3400061624125,low_stage_0
11,True,0,Open a standard trip ticket to Toronto for 2027-08-06.,33,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3302.551333908923,low_stage_1
11,True,0,Open a standard trip ticket to Toronto for 2027-08-06.,33,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3352.4105771211907,low_stage_2
11,True,1,Open a standard trip ticket to Toronto for 2027-08-06.,34,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4585.252441116609,all_high
11,True,1,Open a standard trip ticket to Toronto for 2027-08-06.,34,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",849.6572779258713,all_low
11,True,1,Open a standard trip ticket to Toronto for 2027-08-06.,34,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3362.690737005323,low_stage_0
11,True,1,Open a standard trip ticket to Toronto for 2027-08-06.,34,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3308.191313990392,low_stage_1
11,True,1,Open a standard trip ticket to Toronto for 2027-08-06.,34,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3353.448179899715,low_stage_2
11,True,2,Open a standard trip ticket to Toronto for 2027-08-06.,35,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4588.590125087649,all_high
11,True,2,Open a standard trip ticket to Toronto for 2027-08-06.,35,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",848.6942901508883,all_low
11,True,2,Open a standard trip ticket to Toronto for 2027-08-06.,35,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3361.2765660509467,low_stage_0
11,True,2,Open a standard trip ticket to Toronto for 2027-08-06.,35,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3301.6545799328014,low_stage_1
11,True,2,Open a standard trip ticket to Toronto for 2027-08-06.,35,3,"{""airport"": ""YYZ"", ""city"": ""Toronto"", ""date"": ""2027-08-06"", ""dispatch"": ""YYZ-20270806-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3353.9517109747976,low_stage_2
12,True,0,Create a economy travel dispatch for Seoul on 2026-01-13.,36,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4584.808142040856,all_high
12,True,0,Create a economy travel dispatch for Seoul on 2026-01-13.,36,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",848.4545960091054,all_low
12,True,0,Create a economy travel dispatch for Seoul on 2026-01-13.,36,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3361.0200909897685,low_stage_0
12,True,0,Create a economy travel dispatch for Seoul on 2026-01-13.,36,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3301.980012911372,low_stage_1
12,True,0,Create a economy travel dispatch for Seoul on 2026-01-13.,36,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3358.5215728962794,low_stage_2
12,True,1,Create a economy travel dispatch for Seoul on 2026-01-13.,37,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4585.699908202514,all_high
12,True,1,Create a economy travel dispatch for Seoul on 2026-01-13.,37,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",849.2860150290653,all_low
12,True,1,Create a economy travel dispatch for Seoul on 2026-01-13.,37,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3362.440071068704,low_stage_0
12,True,1,Create a economy travel dispatch for Seoul on 2026-01-13.,37,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3303.08231303934,low_stage_1
12,True,1,Create a economy travel dispatch for Seoul on 2026-01-13.,37,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3352.6311320019886,low_stage_2
12,True,2,Create a economy travel dispatch for Seoul on 2026-01-13.,38,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4589.443247998133,all_high
12,True,2,Create a economy travel dispatch for Seoul on 2026-01-13.,38,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",849.3785890750587,all_low
12,True,2,Create a economy travel dispatch for Seoul on 2026-01-13.,38,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3362.12197993882,low_stage_0
12,True,2,Create a economy travel dispatch for Seoul on 2026-01-13.,38,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3302.3364149266854,low_stage_1
12,True,2,Create a economy travel dispatch for Seoul on 2026-01-13.,38,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-13"", ""dispatch"": ""ICN-20260113-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3352.884639054537,low_stage_2
13,True,0,Set up standard routing for the Tokyo visit dated 2027-06-20.,39,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4586.060487898067,all_high
13,False,0,Set up standard routing for the Tokyo visit dated 2027-06-20.,39,2,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",848.4740610001609,all_low
13,True,0,Set up standard routing for the Tokyo visit dated 2027-06-20.,39,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3361.280149896629,low_stage_0
13,True,0,Set up standard routing for the Tokyo visit dated 2027-06-20.,39,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3303.4862350905314,low_stage_1
13,False,0,Set up standard routing for the Tokyo visit dated 2027-06-20.,39,2,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3355.9877030784264,low_stage_2
