ar_false_starts,ar_ready_fraction,ar_ready_step,ar_stable_fraction,ar_stable_step,args,bias_strength,call_index,dllm_false_starts,dllm_ready_fraction,dllm_ready_step,dllm_stable_fraction,dllm_stable_step,final_ready,prompt_format,request_index,tool
0,0.45454545454545453,5,0.45454545454545453,5,"{""calendar"": ""research"", ""end_date"": ""2026-09-07"", ""keyword"": ""meeting"", ""start_date"": ""2026-09-05""}",0.0,1,0,0.7272727272727273,8,0.7272727272727273,8,True,action_list,28,calendar_api
0,0.6363636363636364,7,0.6363636363636364,7,"{""city"": ""Berlin"", ""company"": ""Toyota"", ""role"": ""director""}",0.0,2,0,0.9090909090909091,10,0.9090909090909091,10,True,action_list,28,crm_api
0,0.7272727272727273,8,0.7272727272727273,8,"{""date"": ""2026-09-07"", ""destination"": ""ORD"", ""origin"": ""DFW""}",0.0,3,0,0.9090909090909091,10,0.9090909090909091,10,True,action_list,28,flight_search
0,1.0,11,1.0,11,"{""date"": ""2026-09-04"", ""destination"": ""BER"", ""origin"": ""MIA""}",0.0,4,0,1.0,11,1.0,11,True,action_list,28,flight_search
0,0.2,2,0.2,2,"{""date"": ""2027-02-12"", ""location"": ""Dubai""}",0.0,0,0,0.4,4,0.4,4,True,action_list,29,weather
0,0.5,5,0.5,5,"{""calendar"": ""ops"", ""end_date"": ""2027-02-14"", ""keyword"": ""interview"", ""start_date"": ""2027-02-12""}",0.0,1,0,0.7,7,0.7,7,True,action_list,29,calendar_api
0,0.7,7,0.7,7,"{""date"": ""2027-02-11"", ""destination"": ""DXB"", ""origin"": ""LAX""}",0.0,2,0,0.9,9,0.9,9,True,action_list,29,flight_search
0,0.8,8,0.8,8,"{""date"": ""2027-02-14"", ""location"": ""New York""}",0.0,3,0,0.9,9,0.9,9,True,action_list,29,weather
0,1.0,10,1.0,10,"{""date"": ""2027-02-14"", ""destination"": ""JFK"", ""origin"": ""SFO""}",0.0,4,0,1.0,10,1.0,10,True,action_list,29,flight_search
0,0.2222222222222222,2,0.2222222222222222,2,"{""date"": ""2026-07-21"", ""destination"": ""SFO"", ""origin"": ""DFW""}",0.0,0,0,0.3333333333333333,3,0.3333333333333333,3,True,action_list,30,flight_search
0,0.5555555555555556,5,0.5555555555555556,5,"{""calendar"": ""research"", ""end_date"": ""2026-07-21"", ""keyword"": ""demo"", ""start_date"": ""2026-07-19""}",0.0,1,0,0.7777777777777778,7,0.7777777777777778,7,True,action_list,30,calendar_api
0,0.6666666666666666,6,0.6666666666666666,6,"{""date"": ""2026-07-18"", ""destination"": ""BOS"", ""origin"": ""SEA""}",0.0,2,0,0.8888888888888888,8,0.8888888888888888,8,True,action_list,30,flight_search
0,0.8888888888888888,8,0.8888888888888888,8,"{""date"": ""2026-07-19"", ""location"": ""Boston""}",0.0,3,0,0.8888888888888888,8,0.8888888888888888,8,True,action_list,30,weather
0,1.0,9,1.0,9,"{""city"": ""Boston"", ""company"": ""Sony"", ""role"": ""recruiter""}",0.0,4,0,1.0,9,1.0,9,True,action_list,30,crm_api
0,0.2,2,0.2,2,"{""date"": ""2027-12-01"", ""destination"": ""YYZ"", ""origin"": ""DFW""}",0.0,0,0,0.3,3,0.3,3,True,action_list,31,flight_search
0,0.4,4,0.4,4,"{""date"": ""2027-12-04"", ""location"": ""Seattle""}",0.0,1,0,0.7,7,0.7,7,True,action_list,31,weather
0,0.6,6,0.6,6,"{""date"": ""2027-12-02"", ""location"": ""Toronto""}",0.0,2,0,0.7,7,0.7,7,True,action_list,31,weather
0,0.8,8,0.8,8,"{""calendar"": ""ops"", ""end_date"": ""2027-12-04"", ""keyword"": ""workshop"", ""start_date"": ""2027-12-02""}",0.0,3,0,1.0,10,1.0,10,True,action_list,31,calendar_api
0,1.0,10,1.0,10,"{""date"": ""2027-12-04"", ""destination"": ""SEA"", ""origin"": ""JFK""}",0.0,4,0,1.0,10,1.0,10,True,action_list,31,flight_search
0,0.2222222222222222,2,0.2222222222222222,2,"{""city"": ""Singapore"", ""company"": ""HSBC"", ""role"": ""manager""}",0.0,0,0,0.3333333333333333,3,0.3333333333333333,3,True,action_list,32,crm_api
0,0.4444444444444444,4,0.4444444444444444,4,"{""date"": ""2026-05-09"", ""location"": ""Singapore""}",0.0,1,0,0.6666666666666666,6,0.6666666666666666,6,True,action_list,32,weather
0,0.5555555555555556,5,0.5555555555555556,5,"{""date"": ""2026-05-11"", ""location"": ""Los Angeles""}",0.0,2,0,0.6666666666666666,6,0.6666666666666666,6,True,action_list,32,weather
0,0.7777777777777778,7,0.7777777777777778,7,"{""date"": ""2026-05-08"", ""destination"": ""SIN"", ""origin"": ""IAD""}",0.0,3,0,0.7777777777777778,7,0.7777777777777778,7,True,action_list,32,flight_search
0,1.0,9,1.0,9,"{""calendar"": ""research"", ""end_date"": ""2026-05-11"", ""keyword"": ""review"", ""start_date"": ""2026-05-09""}",0.0,4,0,1.0,9,1.0,9,True,action_list,32,calendar_api
0,0.2,2,0.2,2,"{""date"": ""2027-10-15"", ""destination"": ""SYD"", ""origin"": ""SFO""}",0.0,0,0,0.3,3,0.3,3,True,action_list,33,flight_search
0,0.4,4,0.4,4,"{""date"": ""2027-10-16"", ""location"": ""Sydney""}",0.0,1,0,0.6,6,0.6,6,True,action_list,33,weather
0,0.6,6,0.6,6,"{""date"": ""2027-10-18"", ""destination"": ""ICN"", ""origin"": ""JFK""}",0.0,2,0,0.8,8,0.8,8,True,action_list,33,flight_search
0,0.9,9,0.9,9,"{""calendar"": ""ops"", ""end_date"": ""2027-10-18"", ""keyword"": ""maintenance"", ""start_date"": ""2027-10-16""}",0.0,3,0,0.9,9,0.9,9,True,action_list,33,calendar_api
0,1.0,10,1.0,10,"{""date"": ""2027-10-18"", ""location"": ""Seoul""}",0.0,4,0,0.9,9,0.9,9,True,action_list,33,weather
0,0.2,2,0.2,2,"{""date"": ""2026-03-23"", ""location"": ""Zurich""}",0.0,0,0,0.3,3,0.3,3,True,action_list,34,weather
0,0.4,4,0.4,4,"{""city"": ""Zurich"", ""company"": ""SAP"", ""role"": ""coordinator""}",0.0,1,0,0.7,7,0.7,7,True,action_list,34,crm_api
0,0.6,6,0.6,6,"{""date"": ""2026-03-25"", ""destination"": ""NRT"", ""origin"": ""DFW""}",0.0,2,0,0.8,8,0.8,8,True,action_list,34,flight_search
0,0.9,9,0.9,9,"{""calendar"": ""research"", ""end_date"": ""2026-03-25"", ""keyword"": ""call"", ""start_date"": ""2026-03-23""}",0.0,3,0,1.0,10,1.0,10,True,action_list,34,calendar_api
0,1.0,10,1.0,10,"{""date"": ""2026-03-25"", ""location"": ""Tokyo""}",0.0,4,0,1.0,10,1.0,10,True,action_list,34,weather
0,0.2222222222222222,2,0.2222222222222222,2,"{""date"": ""2027-08-05"", ""destination"": ""ORD"", ""origin"": ""ATL""}",0.0,0,0,0.2222222222222222,2,0.2222222222222222,2,True,action_list,35,flight_search
0,0.4444444444444444,4,0.4444444444444444,4,"{""city"": ""Chicago"", ""company"": ""Emirates"", ""role"": ""director""}",0.0,1,0,0.5555555555555556,5,0.5555555555555556,5,True,action_list,35,crm_api
0,0.6666666666666666,6,0.6666666666666666,6,"{""date"": ""2027-08-08"", ""destination"": ""CDG"", ""origin"": ""JFK""}",0.0,2,0,0.7777777777777778,7,0.7777777777777778,7,True,action_list,35,flight_search
0,0.7777777777777778,7,0.7777777777777778,7,"{""date"": ""2027-08-08"", ""location"": ""Paris""}",0.0,3,0,0.7777777777777778,7,0.7777777777777778,7,True,action_list,35,weather
0,1.0,9,1.0,9,"{""calendar"": ""ops"", ""end_date"": ""2027-08-08"", ""keyword"": ""meeting"", ""start_date"": ""2027-08-06""}",0.0,4,0,1.0,9,1.0,9,True,action_list,35,calendar_api
0,0.2,2,0.2,2,"{""date"": ""2026-01-12"", ""destination"": ""JFK"", ""origin"": ""SFO""}",0.0,0,0,0.3,3,0.3,3,True,action_list,36,flight_search
0,0.4,4,0.4,4,"{""date"": ""2026-01-15"", ""location"": ""Austin""}",0.0,1,0,0.7,7,0.7,7,True,action_list,36,weather
0,0.5,5,0.5,5,"{""date"": ""2026-01-15"", ""destination"": ""AUS"", ""origin"": ""DFW""}",0.0,2,0,0.7,7,0.7,7,True,action_list,36,flight_search
0,0.9,9,0.9,9,"{""calendar"": ""research"", ""end_date"": ""2026-01-15"", ""keyword"": ""interview"", ""start_date"": ""2026-01-13""}",0.0,3,0,0.9,9,0.9,9,True,action_list,36,calendar_api
0,1.0,10,1.0,10,"{""city"": ""New York"", ""company"": ""NVIDIA"", ""role"": ""analyst""}",0.0,4,0,0.9,9,0.9,9,True,action_list,36,crm_api
0,0.2222222222222222,2,0.2222222222222222,2,"{""city"": ""San Francisco"", ""company"": ""Stripe"", ""role"": ""recruiter""}",0.0,0,0,0.3333333333333333,3,0.3333333333333333,3,True,action_list,37,crm_api
0,0.5555555555555556,5,0.5555555555555556,5,"{""calendar"": ""ops"", ""end_date"": ""2027-06-22"", ""keyword"": ""demo"", ""start_date"": ""2027-06-20""}",0.0,1,0,0.6666666666666666,6,0.6666666666666666,6,True,action_list,37,calendar_api
0,0.6666666666666666,6,0.6666666666666666,6,"{""date"": ""2027-06-22"", ""destination"": ""LHR"", ""origin"": ""JFK""}",0.0,2,0,0.8888888888888888,8,0.8888888888888888,8,True,action_list,37,flight_search
0,0.7777777777777778,7,0.7777777777777778,7,"{""date"": ""2027-06-22"", ""location"": ""London""}",0.0,3,0,0.8888888888888888,8,0.8888888888888888,8,True,action_list,37,weather
0,1.0,9,1.0,9,"{""date"": ""2027-06-19"", ""destination"": ""SFO"", ""origin"": ""BOS""}",0.0,4,0,1.0,9,1.0,9,True,action_list,37,flight_search
0,0.2222222222222222,2,0.2222222222222222,2,"{""date"": ""2026-11-03"", ""location"": ""Seattle""}",0.0,0,0,0.4444444444444444,4,0.4444444444444444,4,True,action_list,38,weather
0,0.4444444444444444,4,0.4444444444444444,4,"{""date"": ""2026-11-02"", ""destination"": ""SEA"", ""origin"": ""MIA""}",0.0,1,0,0.7777777777777778,7,0.7777777777777778,7,True,action_list,38,flight_search
0,0.6666666666666666,6,0.6666666666666666,6,"{""date"": ""2026-11-05"", ""location"": ""Amsterdam""}",0.0,2,0,0.7777777777777778,7,0.7777777777777778,7,True,action_list,38,weather
0,0.7777777777777778,7,0.7777777777777778,7,"{""date"": ""2026-11-05"", ""destination"": ""AMS"", ""origin"": ""DFW""}",0.0,3,0,0.8888888888888888,8,0.8888888888888888,8,True,action_list,38,flight_search
0,1.0,9,1.0,9,"{""city"": ""Seattle"", ""company"": ""Toyota"", ""role"": ""engineer""}",0.0,4,0,1.0,9,1.0,9,True,action_list,38,crm_api
0,0.18181818181818182,2,0.18181818181818182,2,"{""date"": ""2027-04-10"", ""location"": ""Los Angeles""}",0.0,0,0,0.5454545454545454,6,0.5454545454545454,6,True,action_list,39,weather
0,0.36363636363636365,4,0.36363636363636365,4,"{""date"": ""2027-04-12"", ""location"": ""Madrid""}",0.0,1,0,0.6363636363636364,7,0.6363636363636364,7,True,action_list,39,weather
0,0.5454545454545454,6,0.5454545454545454,6,"{""date"": ""2027-04-09"", ""destination"": ""LAX"", ""origin"": ""JFK""}",0.0,2,0,0.7272727272727273,8,0.7272727272727273,8,True,action_list,39,flight_search
0,0.8181818181818182,9,0.8181818181818182,9,"{""calendar"": ""ops"", ""end_date"": ""2027-04-12"", ""keyword"": ""review"", ""start_date"": ""2027-04-10""}",0.0,3,0,1.0,11,1.0,11,True,action_list,39,calendar_api
0,0.45454545454545453,5,0.45454545454545453,5,"{""date"": ""2027-04-12"", ""destination"": ""MAD"", ""origin"": ""JFK""}",0.0,4,0,0.6363636363636364,7,0.6363636363636364,7,True,action_list,39,flight_search
0,0.16666666666666666,2,0.16666666666666666,2,"{""date"": ""2026-09-17"", ""location"": ""Seoul""}",0.0,0,0,0.5,6,0.5,6,True,action_list,40,weather
0,0.4166666666666667,5,0.4166666666666667,5,"{""date"": ""2026-09-19"", ""destination"": ""FCO"", ""origin"": ""DFW""}",0.0,1,0,0.6666666666666666,8,0.6666666666666666,8,True,action_list,40,flight_search
0,0.5,6,0.5,6,"{""date"": ""2026-09-19"", ""location"": ""Rome""}",0.0,2,0,0.6666666666666666,8,0.6666666666666666,8,True,action_list,40,weather
0,0.6666666666666666,8,0.6666666666666666,8,"{""city"": ""Seoul"", ""company"": ""Sony"", ""role"": ""partner""}",0.0,3,0,0.8333333333333334,10,0.8333333333333334,10,True,action_list,40,crm_api
0,1.0,12,1.0,12,"{""calendar"": ""research"", ""end_date"": ""2026-09-19"", ""keyword"": ""maintenance"", ""start_date"": ""2026-09-17""}",0.0,4,0,1.0,12,1.0,12,True,action_list,40,calendar_api
0,0.23076923076923078,3,0.23076923076923078,3,"{""date"": ""2027-02-24"", ""location"": ""Tokyo""}",0.0,0,0,0.46153846153846156,6,0.46153846153846156,6,True,action_list,41,weather
0,0.46153846153846156,6,0.46153846153846156,6,"{""calendar"": ""ops"", ""end_date"": ""2027-02-26"", ""keyword"": ""call"", ""start_date"": ""2027-02-24""}",0.0,1,0,0.7692307692307693,10,0.7692307692307693,10,True,action_list,41,calendar_api
0,0.6153846153846154,8,0.6153846153846154,8,"{""date"": ""2027-02-26"", ""destination"": ""BER"", ""origin"": ""JFK""}",0.0,2,0,0.9230769230769231,12,0.9230769230769231,12,True,action_list,41,flight_search
0,0.7692307692307693,10,0.7692307692307693,10,"{""date"": ""2027-02-26"", ""location"": ""Berlin""}",0.0,3,0,0.9230769230769231,12,0.9230769230769231,12,True,action_list,41,weather
0,1.0,13,1.0,13,"{""city"": ""Tokyo"", ""company"": ""Dell"", ""role"": ""coordinator""}",0.0,4,0,1.0,13,1.0,13,True,action_list,41,crm_api
0,0.3333333333333333,3,0.3333333333333333,3,"{""calendar"": ""research"", ""end_date"": ""2026-07-09"", ""keyword"": ""meeting"", ""start_date"": ""2026-07-07""}",0.0,0,0,0.3333333333333333,3,0.3333333333333333,3,True,action_list,42,calendar_api
0,0.5555555555555556,5,0.5555555555555556,5,"{""city"": ""Paris"", ""company"": ""HSBC"", ""role"": ""director""}",0.0,1,0,0.6666666666666666,6,0.6666666666666666,6,True,action_list,42,crm_api
0,0.6666666666666666,6,0.6666666666666666,6,"{""date"": ""2026-07-06"", ""destination"": ""CDG"", ""origin"": ""IAD""}",0.0,2,0,0.7777777777777778,7,0.7777777777777778,7,True,action_list,42,flight_search
0,0.8888888888888888,8,0.8888888888888888,8,"{""date"": ""2026-07-09"", ""destination"": ""DXB"", ""origin"": ""DFW""}",0.0,3,0,0.7777777777777778,7,0.7777777777777778,7,True,action_list,42,flight_search
0,1.0,9,1.0,9,"{""date"": ""2026-07-07"", ""location"": ""Paris""}",0.0,4,0,0.8888888888888888,8,0.8888888888888888,8,True,action_list,42,weather
0,0.2727272727272727,3,0.2727272727272727,3,"{""date"": ""2027-12-16"", ""destination"": ""BOS"", ""origin"": ""JFK""}",0.0,0,0,0.36363636363636365,4,0.36363636363636365,4,True,action_list,43,flight_search
0,0.36363636363636365,4,0.36363636363636365,4,"{""date"": ""2027-12-16"", ""location"": ""Boston""}",0.0,1,0,0.6363636363636364,7,0.6363636363636364,7,True,action_list,43,weather
0,0.6363636363636364,7,0.6363636363636364,7,"{""city"": ""Austin"", ""company"": ""Telefonica"", ""role"": ""analyst""}",0.0,2,0,0.6363636363636364,7,0.6363636363636364,7,True,action_list,43,crm_api
0,0.8181818181818182,9,0.8181818181818182,9,"{""date"": ""2027-12-14"", ""location"": ""Austin""}",0.0,3,0,0.8181818181818182,9,0.8181818181818182,9,True,action_list,43,weather
0,1.0,11,1.0,11,"{""date"": ""2027-12-13"", ""destination"": ""AUS"", ""origin"": ""SFO""}",0.0,4,0,0.9090909090909091,10,0.9090909090909091,10,True,action_list,43,flight_search
0,0.25,2,0.25,2,"{""city"": ""London"", ""company"": ""SAP"", ""role"": ""recruiter""}",0.0,0,0,0.375,3,0.375,3,True,action_list,44,crm_api
0,0.5,4,0.5,4,"{""date"": ""2026-05-20"", ""destination"": ""LHR"", ""origin"": ""ORD""}",0.0,1,0,0.625,5,0.625,5,True,action_list,44,flight_search
0,0.625,5,0.625,5,"{""date"": ""2026-05-21"", ""location"": ""London""}",0.0,2,0,0.625,5,0.625,5,True,action_list,44,weather
0,0.875,7,0.875,7,"{""date"": ""2026-05-23"", ""destination"": ""YYZ"", ""origin"": ""DFW""}",0.0,3,0,0.75,6,0.75,6,True,action_list,44,flight_search
0,1.0,8,1.0,8,"{""date"": ""2026-05-23"", ""location"": ""Toronto""}",0.0,4,0,0.875,7,0.875,7,True,action_list,44,weather
0,0.3076923076923077,4,0.3076923076923077,4,"{""calendar"": ""ops"", ""end_date"": ""2027-10-06"", ""keyword"": ""workshop"", ""start_date"": ""2027-10-04""}",0.0,0,0,0.3076923076923077,4,0.3076923076923077,4,True,action_list,45,calendar_api
0,0.46153846153846156,6,0.46153846153846156,6,"{""city"": ""Amsterdam"", ""company"": ""Emirates"", ""role"": ""engineer""}",0.0,1,0,0.38461538461538464,5,0.38461538461538464,5,True,action_list,45,crm_api
0,0.6153846153846154,8,0.6153846153846154,8,"{""date"": ""2027-10-06"", ""location"": ""Singapore""}",0.0,2,0,0.7692307692307693,10,0.7692307692307693,10,True,action_list,45,weather
0,0.8461538461538461,11,0.8461538461538461,11,"{""date"": ""2027-10-03"", ""destination"": ""AMS"", ""origin"": ""ATL""}",0.0,3,0,0.9230769230769231,12,0.9230769230769231,12,True,action_list,45,flight_search
0,0.5384615384615384,7,0.5384615384615384,7,"{""date"": ""2027-10-04"", ""location"": ""Amsterdam""}",0.0,4,0,0.5384615384615384,7,0.5384615384615384,7,True,action_list,45,weather
0,0.2,2,0.2,2,"{""date"": ""2026-03-13"", ""destination"": ""SYD"", ""origin"": ""DFW""}",0.0,0,0,0.3,3,0.3,3,True,action_list,46,flight_search
0,0.4,4,0.4,4,"{""date"": ""2026-03-11"", ""location"": ""Madrid""}",0.0,1,0,0.7,7,0.7,7,True,action_list,46,weather
0,0.5,5,0.5,5,"{""date"": ""2026-03-13"", ""location"": ""Sydney""}",0.0,2,0,0.8,8,0.8,8,True,action_list,46,weather
0,0.8,8,0.8,8,"{""date"": ""2026-03-10"", ""destination"": ""MAD"", ""origin"": ""JFK""}",0.0,3,0,0.9,9,0.9,9,True,action_list,46,flight_search
0,1.0,10,1.0,10,"{""calendar"": ""research"", ""end_date"": ""2026-03-13"", ""keyword"": ""review"", ""start_date"": ""2026-03-11""}",0.0,4,0,1.0,10,1.0,10,True,action_list,46,calendar_api
0,0.2222222222222222,2,0.2222222222222222,2,"{""date"": ""2027-08-18"", ""location"": ""Rome""}",0.0,0,0,0.3333333333333333,3,0.3333333333333333,3,True,action_list,47,weather
0,0.4444444444444444,4,0.4444444444444444,4,"{""date"": ""2027-08-17"", ""destination"": ""FCO"", ""origin"": ""BOS""}",0.0,1,0,0.6666666666666666,6,0.6666666666666666,6,True,action_list,47,flight_search
0,0.6666666666666666,6,0.6666666666666666,6,"{""date"": ""2027-08-20"", ""location"": ""Zurich""}",0.0,2,0,0.6666666666666666,6,0.6666666666666666,6,True,action_list,47,weather
0,0.7777777777777778,7,0.7777777777777778,7,"{""date"": ""2027-08-20"", ""destination"": ""ZRH"", ""origin"": ""JFK""}",0.0,3,0,0.7777777777777778,7,0.7777777777777778,7,True,action_list,47,flight_search
0,1.0,9,1.0,9,"{""city"": ""Rome"", ""company"": ""Stripe"", ""role"": ""partner""}",0.0,4,0,1.0,9,1.0,9,True,action_list,47,crm_api
0,0.2727272727272727,3,0.2727272727272727,3,"{""date"": ""2026-01-01"", ""destination"": ""BER"", ""origin"": ""MIA""}",0.0,0,0,0.36363636363636365,4,0.36363636363636365,4,True,action_list,48,flight_search
0,0.45454545454545453,5,0.45454545454545453,5,"{""city"": ""Berlin"", ""company"": ""Toyota"", ""role"": ""coordinator""}",0.0,1,0,0.7272727272727273,8,0.7272727272727273,8,True,action_list,48,crm_api
0,0.6363636363636364,7,0.6363636363636364,7,"{""date"": ""2026-01-03"", ""destination"": ""ORD"", ""origin"": ""DFW""}",0.0,2,0,0.8181818181818182,9,0.8181818181818182,9,True,action_list,48,flight_search
0,0.7272727272727273,8,0.7272727272727273,8,"{""date"": ""2026-01-03"", ""location"": ""Chicago""}",0.0,3,0,0.8181818181818182,9,0.8181818181818182,9,True,action_list,48,weather
0,1.0,11,1.0,11,"{""calendar"": ""research"", ""end_date"": ""2026-01-03"", ""keyword"": ""call"", ""start_date"": ""2026-01-01""}",0.0,4,0,1.0,11,1.0,11,True,action_list,48,calendar_api
0,0.3,3,0.3,3,"{""date"": ""2027-06-07"", ""destination"": ""DXB"", ""origin"": ""LAX""}",0.0,0,0,0.5,5,0.5,5,True,action_list,49,flight_search
0,0.4,4,0.4,4,"{""date"": ""2027-06-08"", ""location"": ""Dubai""}",0.0,1,0,0.7,7,0.7,7,True,action_list,49,weather
0,0.6,6,0.6,6,"{""city"": ""Dubai"", ""company"": ""Airbus"", ""role"": ""director""}",0.0,2,0,0.8,8,0.8,8,True,action_list,49,crm_api
0,0.9,9,0.9,9,"{""calendar"": ""ops"", ""end_date"": ""2027-06-10"", ""keyword"": ""meeting"", ""start_date"": ""2027-06-08""}",0.0,3,0,0.9,9,0.9,9,True,action_list,49,calendar_api
0,1.0,10,1.0,10,"{""date"": ""2027-06-10"", ""location"": ""New York""}",0.0,4,0,1.0,10,1.0,10,True,action_list,49,weather
0,0.15384615384615385,2,0.15384615384615385,2,"{""date"": ""2026-11-15"", ""location"": ""Boston""}",0.0,0,0,0.5384615384615384,7,0.5384615384615384,7,True,action_list,50,weather
0,0.38461538461538464,5,0.38461538461538464,5,"{""date"": ""2026-11-17"", ""location"": ""San Francisco""}",0.0,1,0,0.7692307692307693,10,0.7692307692307693,10,True,action_list,50,weather
0,0.5384615384615384,7,0.5384615384615384,7,"{""date"": ""2026-11-17"", ""destination"": ""SFO"", ""origin"": ""DFW""}",0.0,2,0,0.7692307692307693,10,0.7692307692307693,10,True,action_list,50,flight_search
0,0.6923076923076923,9,0.6923076923076923,9,"{""city"": ""Boston"", ""company"": ""Sony"", ""role"": ""analyst""}",0.0,3,0,0.8461538461538461,11,0.8461538461538461,11,True,action_list,50,crm_api
0,1.0,13,1.0,13,"{""calendar"": ""research"", ""end_date"": ""2026-11-17"", ""keyword"": ""interview"", ""start_date"": ""2026-11-15""}",0.0,4,0,1.0,13,1.0,13,True,action_list,50,calendar_api
0,0.2222222222222222,4,0.2222222222222222,4,"{""date"": ""2027-04-21"", ""destination"": ""YYZ"", ""origin"": ""DFW""}",0.0,0,0,0.2222222222222222,4,0.2222222222222222,4,True,action_list,51,flight_search
0,0.4444444444444444,8,0.4444444444444444,8,"{""city"": ""Toronto"", ""company"": ""Dell"", ""role"": ""recruiter""}",0.0,1,0,0.3888888888888889,7,0.3888888888888889,7,True,action_list,51,crm_api
0,0.6111111111111112,11,0.6111111111111112,11,"{""date"": ""2027-04-24"", ""location"": ""Seattle""}",0.0,2,0,0.4444444444444444,8,0.4444444444444444,8,True,action_list,51,weather
0,0.7222222222222222,13,0.7222222222222222,13,"{""date"": ""2027-04-24"", ""destination"": ""SEA"", ""origin"": ""JFK""}",0.0,3,0,0.7222222222222222,13,0.7222222222222222,13,True,action_list,51,flight_search
0,1.0,18,1.0,18,"{""date"": ""2027-04-22"", ""location"": ""Toronto""}",0.0,4,0,0.8888888888888888,16,0.8888888888888888,16,True,action_list,51,weather
0,0.2222222222222222,2,0.2222222222222222,2,"{""city"": ""Singapore"", ""company"": ""HSBC"", ""role"": ""engineer""}",0.0,0,0,0.3333333333333333,3,0.3333333333333333,3,True,action_list,52,crm_api
0,0.4444444444444444,4,0.4444444444444444,4,"{""date"": ""2026-09-05"", ""location"": ""Singapore""}",0.0,1,0,0.6666666666666666,6,0.6666666666666666,6,True,action_list,52,weather
0,0.6666666666666666,6,0.6666666666666666,6,"{""date"": ""2026-09-04"", ""destination"": ""SIN"", ""origin"": ""IAD""}",0.0,2,0,0.6666666666666666,6,0.6666666666666666,6,True,action_list,52,flight_search
0,0.8888888888888888,8,0.8888888888888888,8,"{""date"": ""2026-09-07"", ""destination"": ""LAX"", ""origin"": ""DFW""}",0.0,3,0,0.7777777777777778,7,0.7777777777777778,7,True,action_list,52,flight_search
0,1.0,9,1.0,9,"{""date"": ""2026-09-07"", ""location"": ""Los Angeles""}",0.0,4,0,0.8888888888888888,8,0.8888888888888888,8,True,action_list,52,weather
0,0.2222222222222222,2,0.2222222222222222,2,"{""city"": ""Sydney"", ""company"": ""Telefonica"", ""role"": ""manager""}",0.0,0,0,0.3333333333333333,3,0.3333333333333333,3,True,action_list,53,crm_api
0,0.5555555555555556,5,0.5555555555555556,5,"{""calendar"": ""ops"", ""end_date"": ""2027-02-14"", ""keyword"": ""review"", ""start_date"": ""2027-02-12""}",0.0,1,0,0.6666666666666666,6,0.6666666666666666,6,True,action_list,53,calendar_api
0,0.6666666666666666,6,0.6666666666666666,6,"{""date"": ""2027-02-14"", ""destination"": ""ICN"", ""origin"": ""JFK""}",0.0,2,0,0.8888888888888888,8,0.8888888888888888,8,True,action_list,53,flight_search
0,0.8888888888888888,8,0.8888888888888888,8,"{""date"": ""2027-02-11"", ""destination"": ""SYD"", ""origin"": ""SFO""}",0.0,3,0,1.0,9,1.0,9,True,action_list,53,flight_search
0,1.0,9,1.0,9,"{""date"": ""2027-02-14"", ""location"": ""Seoul""}",0.0,4,0,1.0,9,1.0,9,True,action_list,53,weather
0,0.2727272727272727,3,0.2727272727272727,3,"{""date"": ""2026-07-21"", ""destination"": ""NRT"", ""origin"": ""DFW""}",0.0,0,0,0.45454545454545453,5,0.45454545454545453,5,True,action_list,54,flight_search
0,0.36363636363636365,4,0.36363636363636365,4,"{""date"": ""2026-07-21"", ""location"": ""Tokyo""}",0.0,1,0,0.7272727272727273,8,0.7272727272727273,8,True,action_list,54,weather
0,0.5454545454545454,6,0.5454545454545454,6,"{""city"": ""Zurich"", ""company"": ""SAP"", ""role"": ""partner""}",0.0,2,0,0.8181818181818182,9,0.8181818181818182,9,True,action_list,54,crm_api
0,0.7272727272727273,8,0.7272727272727273,8,"{""date"": ""2026-07-19"", ""location"": ""Zurich""}",0.0,3,0,0.9090909090909091,10,0.9090909090909091,10,True,action_list,54,weather
0,1.0,11,1.0,11,"{""calendar"": ""research"", ""end_date"": ""2026-07-21"", ""keyword"": ""maintenance"", ""start_date"": ""2026-07-19""}",0.0,4,0,1.0,11,1.0,11,True,action_list,54,calendar_api
0,0.3,3,0.3,3,"{""calendar"": ""ops"", ""end_date"": ""2027-12-04"", ""keyword"": ""call"", ""start_date"": ""2027-12-02""}",0.0,0,0,0.3,3,0.3,3,True,action_list,55,calendar_api
0,0.5,5,0.5,5,"{""date"": ""2027-12-01"", ""destination"": ""ORD"", ""origin"": ""ATL""}",0.0,1,0,0.7,7,0.7,7,True,action_list,55,flight_search
0,0.6,6,0.6,6,"{""date"": ""2027-12-02"", ""location"": ""Chicago""}",0.0,2,0,0.8,8,0.8,8,True,action_list,55,weather
0,0.8,8,0.8,8,"{""date"": ""2027-12-04"", ""destination"": ""CDG"", ""origin"": ""JFK""}",0.0,3,0,0.8,8,0.8,8,True,action_list,55,flight_search
0,1.0,10,1.0,10,"{""city"": ""Chicago"", ""company"": ""Emirates"", ""role"": ""coordinator""}",0.0,4,0,1.0,10,1.0,10,True,action_list,55,crm_api
0,0.2,2,0.2,2,"{""date"": ""2026-05-11"", ""destination"": ""AUS"", ""origin"": ""DFW""}",0.0,0,0,0.4,4,0.4,4,True,action_list,56,flight_search
