ar_false_starts,ar_ready_fraction,ar_ready_step,ar_stable_fraction,ar_stable_step,args,bias_strength,call_index,dllm_false_starts,dllm_ready_fraction,dllm_ready_step,dllm_stable_fraction,dllm_stable_step,final_ready,prompt_format,request_index,tool
0,1.0,7,1.0,7,"{""date"": ""2026-03-11"", ""location"": ""Boston""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,70,weather
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2027-08-20"", ""destination"": ""SEA"", ""origin"": ""JFK""}",0.0,0,0,0.2857142857142857,2,0.2857142857142857,2,True,action_list,71,flight_search
0,1.0,7,1.0,7,"{""date"": ""2027-08-20"", ""location"": ""Seattle""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,71,weather
0,0.5714285714285714,4,0.5714285714285714,4,"{""calendar"": ""research"", ""end_date"": ""2026-01-03"", ""keyword"": ""demo"", ""start_date"": ""2026-01-01""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,72,calendar_api
0,1.0,7,1.0,7,"{""date"": ""2026-01-03"", ""destination"": ""LAX"", ""origin"": ""DFW""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,72,flight_search
0,0.5,3,0.5,3,"{""date"": ""2027-06-08"", ""location"": ""Sydney""}",0.0,0,0,0.3333333333333333,2,0.3333333333333333,2,True,action_list,73,weather
0,1.0,6,1.0,6,"{""calendar"": ""ops"", ""end_date"": ""2027-06-10"", ""keyword"": ""workshop"", ""start_date"": ""2027-06-08""}",0.0,1,0,0.6666666666666666,4,0.6666666666666666,4,True,action_list,73,calendar_api
0,0.5714285714285714,4,0.5714285714285714,4,"{""city"": ""Zurich"", ""company"": ""SAP"", ""role"": ""manager""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,74,crm_api
0,1.0,7,1.0,7,"{""date"": ""2026-11-14"", ""destination"": ""ZRH"", ""origin"": ""ORD""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,74,flight_search
0,0.6666666666666666,4,0.6666666666666666,4,"{""city"": ""Chicago"", ""company"": ""Emirates"", ""role"": ""partner""}",0.0,0,0,0.3333333333333333,2,0.3333333333333333,2,True,action_list,75,crm_api
0,1.0,6,1.0,6,"{""date"": ""2027-04-22"", ""location"": ""Chicago""}",0.0,1,0,0.6666666666666666,4,0.6666666666666666,4,True,action_list,75,weather
0,0.5,4,0.5,4,"{""date"": ""2026-09-07"", ""destination"": ""AUS"", ""origin"": ""DFW""}",0.0,0,0,0.375,3,0.375,3,True,action_list,76,flight_search
0,1.0,8,1.0,8,"{""calendar"": ""research"", ""end_date"": ""2026-09-07"", ""keyword"": ""call"", ""start_date"": ""2026-09-05""}",0.0,1,0,0.75,6,0.75,6,True,action_list,76,calendar_api
0,0.4444444444444444,4,0.4444444444444444,4,"{""date"": ""2027-02-14"", ""location"": ""London""}",0.0,0,0,0.2222222222222222,2,0.2222222222222222,2,True,action_list,77,weather
0,1.0,9,1.0,9,"{""date"": ""2027-02-11"", ""destination"": ""SFO"", ""origin"": ""BOS""}",0.0,1,0,0.5555555555555556,5,0.5555555555555556,5,True,action_list,77,flight_search
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2026-07-21"", ""location"": ""Amsterdam""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,78,weather
0,1.0,7,1.0,7,"{""date"": ""2026-07-19"", ""location"": ""Seattle""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,78,weather
0,0.42857142857142855,3,0.42857142857142855,3,"{""date"": ""2027-12-04"", ""destination"": ""MAD"", ""origin"": ""JFK""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,79,flight_search
0,1.0,7,1.0,7,"{""calendar"": ""ops"", ""end_date"": ""2027-12-04"", ""keyword"": ""demo"", ""start_date"": ""2027-12-02""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,79,calendar_api
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2026-05-11"", ""destination"": ""FCO"", ""origin"": ""DFW""}",0.0,0,0,0.2857142857142857,2,0.2857142857142857,2,True,action_list,80,flight_search
0,1.0,7,1.0,7,"{""date"": ""2026-05-11"", ""location"": ""Rome""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,80,weather
0,0.5,4,0.5,4,"{""date"": ""2027-10-18"", ""location"": ""Berlin""}",0.0,0,0,0.375,3,0.375,3,True,action_list,81,weather
0,1.0,8,1.0,8,"{""date"": ""2027-10-15"", ""destination"": ""NRT"", ""origin"": ""DFW""}",0.0,1,0,0.75,6,0.75,6,True,action_list,81,flight_search
0,0.5,4,0.5,4,"{""date"": ""2026-03-22"", ""destination"": ""CDG"", ""origin"": ""IAD""}",0.0,0,0,0.375,3,0.375,3,True,action_list,82,flight_search
0,1.0,8,1.0,8,"{""calendar"": ""research"", ""end_date"": ""2026-03-25"", ""keyword"": ""maintenance"", ""start_date"": ""2026-03-23""}",0.0,1,0,0.75,6,0.75,6,True,action_list,82,calendar_api
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2027-08-05"", ""destination"": ""AUS"", ""origin"": ""SFO""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,83,flight_search
0,1.0,7,1.0,7,"{""date"": ""2027-08-08"", ""location"": ""Boston""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,83,weather
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2026-01-15"", ""location"": ""Toronto""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,84,weather
0,1.0,7,1.0,7,"{""date"": ""2026-01-13"", ""location"": ""London""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,84,weather
0,0.5,3,0.5,3,"{""date"": ""2027-06-22"", ""location"": ""Singapore""}",0.0,0,0,0.3333333333333333,2,0.3333333333333333,2,True,action_list,85,weather
0,1.0,6,1.0,6,"{""calendar"": ""ops"", ""end_date"": ""2027-06-22"", ""keyword"": ""interview"", ""start_date"": ""2027-06-20""}",0.0,1,0,0.6666666666666666,4,0.6666666666666666,4,True,action_list,85,calendar_api
0,0.6666666666666666,4,0.6666666666666666,4,"{""city"": ""Madrid"", ""company"": ""NVIDIA"", ""role"": ""recruiter""}",0.0,0,0,0.3333333333333333,2,0.3333333333333333,2,True,action_list,86,crm_api
0,1.0,6,1.0,6,"{""date"": ""2026-11-03"", ""location"": ""Madrid""}",0.0,1,0,0.6666666666666666,4,0.6666666666666666,4,True,action_list,86,weather
0,0.42857142857142855,3,0.42857142857142855,3,"{""date"": ""2027-04-10"", ""location"": ""Rome""}",0.0,0,0,0.2857142857142857,2,0.2857142857142857,2,True,action_list,87,weather
0,1.0,7,1.0,7,"{""calendar"": ""ops"", ""end_date"": ""2027-04-12"", ""keyword"": ""workshop"", ""start_date"": ""2027-04-10""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,87,calendar_api
0,0.6666666666666666,4,0.6666666666666666,4,"{""calendar"": ""research"", ""end_date"": ""2026-09-19"", ""keyword"": ""review"", ""start_date"": ""2026-09-17""}",0.0,0,0,0.3333333333333333,2,0.3333333333333333,2,True,action_list,88,calendar_api
0,1.0,6,1.0,6,"{""date"": ""2026-09-16"", ""destination"": ""BER"", ""origin"": ""MIA""}",0.0,1,0,0.6666666666666666,4,0.6666666666666666,4,True,action_list,88,flight_search
0,0.42857142857142855,3,0.42857142857142855,3,"{""date"": ""2027-02-24"", ""location"": ""Dubai""}",0.0,0,0,0.2857142857142857,2,0.2857142857142857,2,True,action_list,89,weather
0,1.0,7,1.0,7,"{""date"": ""2027-02-23"", ""destination"": ""DXB"", ""origin"": ""LAX""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,89,flight_search
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2026-07-09"", ""location"": ""San Francisco""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,90,weather
0,1.0,7,1.0,7,"{""date"": ""2026-07-07"", ""location"": ""Boston""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,90,weather
0,0.5,3,0.5,3,"{""date"": ""2027-12-14"", ""location"": ""Toronto""}",0.0,0,0,0.3333333333333333,2,0.3333333333333333,2,True,action_list,91,weather
0,1.0,6,1.0,6,"{""city"": ""Toronto"", ""company"": ""Dell"", ""role"": ""director""}",0.0,1,0,0.6666666666666666,4,0.6666666666666666,4,True,action_list,91,crm_api
0,0.5,6,0.5,6,"{""date"": ""2026-05-21"", ""location"": ""Singapore""}",0.0,0,0,0.4166666666666667,5,0.4166666666666667,5,True,action_list,92,weather
0,1.0,12,1.0,12,"{""date"": ""2026-05-23"", ""location"": ""Los Angeles""}",0.0,1,0,0.75,9,0.75,9,True,action_list,92,weather
0,0.5,4,0.5,4,"{""date"": ""2027-10-03"", ""destination"": ""SYD"", ""origin"": ""SFO""}",0.0,0,0,0.375,3,0.375,3,True,action_list,93,flight_search
0,1.0,8,1.0,8,"{""date"": ""2027-10-06"", ""destination"": ""ICN"", ""origin"": ""JFK""}",0.0,1,0,0.75,6,0.75,6,True,action_list,93,flight_search
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2026-03-13"", ""destination"": ""NRT"", ""origin"": ""DFW""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,94,flight_search
0,1.0,7,1.0,7,"{""city"": ""Zurich"", ""company"": ""SAP"", ""role"": ""engineer""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,94,crm_api
0,0.5,3,0.5,3,"{""date"": ""2027-08-20"", ""location"": ""Paris""}",0.0,0,0,0.3333333333333333,2,0.3333333333333333,2,True,action_list,95,weather
0,1.0,6,1.0,6,"{""date"": ""2027-08-17"", ""destination"": ""ORD"", ""origin"": ""ATL""}",0.0,1,0,0.6666666666666666,4,0.6666666666666666,4,True,action_list,95,flight_search
0,0.75,6,0.75,6,"{""calendar"": ""research"", ""end_date"": ""2026-01-03"", ""keyword"": ""maintenance"", ""start_date"": ""2026-01-01""}",0.0,0,0,0.5,4,0.5,4,True,action_list,96,calendar_api
0,1.0,8,1.0,8,"{""date"": ""2026-01-03"", ""location"": ""Austin""}",0.0,1,0,0.75,6,0.75,6,True,action_list,96,weather
0,0.5,3,0.5,3,"{""date"": ""2027-06-10"", ""location"": ""London""}",0.0,0,0,0.3333333333333333,2,0.3333333333333333,2,True,action_list,97,weather
0,1.0,6,1.0,6,"{""city"": ""San Francisco"", ""company"": ""Stripe"", ""role"": ""coordinator""}",0.0,1,0,0.6666666666666666,4,0.6666666666666666,4,True,action_list,97,crm_api
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2026-11-14"", ""destination"": ""SEA"", ""origin"": ""MIA""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,98,flight_search
0,1.0,7,1.0,7,"{""date"": ""2026-11-17"", ""location"": ""Amsterdam""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,98,weather
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2027-04-24"", ""destination"": ""MAD"", ""origin"": ""JFK""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,99,flight_search
0,1.0,7,1.0,7,"{""date"": ""2027-04-21"", ""destination"": ""LAX"", ""origin"": ""JFK""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,99,flight_search
0,0.42857142857142855,3,0.42857142857142855,3,"{""date"": ""2026-09-07"", ""destination"": ""FCO"", ""origin"": ""DFW""}",0.0,0,0,0.2857142857142857,2,0.2857142857142857,2,True,action_list,100,flight_search
0,1.0,7,1.0,7,"{""calendar"": ""research"", ""end_date"": ""2026-09-07"", ""keyword"": ""demo"", ""start_date"": ""2026-09-05""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,100,calendar_api
0,0.42857142857142855,3,0.42857142857142855,3,"{""city"": ""Tokyo"", ""company"": ""Dell"", ""role"": ""engineer""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,101,crm_api
0,1.0,7,1.0,7,"{""calendar"": ""ops"", ""end_date"": ""2027-02-14"", ""keyword"": ""workshop"", ""start_date"": ""2027-02-12""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,101,calendar_api
0,0.6666666666666666,4,0.6666666666666666,4,"{""city"": ""Paris"", ""company"": ""HSBC"", ""role"": ""manager""}",0.0,0,0,0.3333333333333333,2,0.3333333333333333,2,True,action_list,102,crm_api
0,1.0,6,1.0,6,"{""date"": ""2026-07-21"", ""location"": ""Dubai""}",0.0,1,0,0.6666666666666666,4,0.6666666666666666,4,True,action_list,102,weather
0,0.6666666666666666,4,0.6666666666666666,4,"{""city"": ""Austin"", ""company"": ""Telefonica"", ""role"": ""partner""}",0.0,0,0,0.3333333333333333,2,0.3333333333333333,2,True,action_list,103,crm_api
0,1.0,6,1.0,6,"{""date"": ""2027-12-02"", ""location"": ""Austin""}",0.0,1,0,0.6666666666666666,4,0.6666666666666666,4,True,action_list,103,weather
0,0.5,4,0.5,4,"{""date"": ""2026-05-08"", ""destination"": ""LHR"", ""origin"": ""ORD""}",0.0,0,0,0.375,3,0.375,3,True,action_list,104,flight_search
0,1.0,8,1.0,8,"{""date"": ""2026-05-11"", ""destination"": ""YYZ"", ""origin"": ""DFW""}",0.0,1,0,0.75,6,0.75,6,True,action_list,104,flight_search
0,0.42857142857142855,3,0.42857142857142855,3,"{""date"": ""2027-10-16"", ""location"": ""Amsterdam""}",0.0,0,0,0.2857142857142857,2,0.2857142857142857,2,True,action_list,105,weather
0,1.0,7,1.0,7,"{""calendar"": ""ops"", ""end_date"": ""2027-10-18"", ""keyword"": ""meeting"", ""start_date"": ""2027-10-16""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,105,calendar_api
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2026-03-23"", ""location"": ""Madrid""}",0.0,0,0,0.2857142857142857,2,0.2857142857142857,2,True,action_list,106,weather
0,1.0,7,1.0,7,"{""date"": ""2026-03-25"", ""location"": ""Sydney""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,106,weather
0,0.45454545454545453,5,0.45454545454545453,5,"{""date"": ""2027-08-08"", ""location"": ""Zurich""}",0.0,0,0,0.36363636363636365,4,0.36363636363636365,4,True,action_list,107,weather
0,1.0,11,1.0,11,"{""date"": ""2027-08-05"", ""destination"": ""FCO"", ""origin"": ""BOS""}",0.0,1,0,0.6363636363636364,7,0.6363636363636364,7,True,action_list,107,flight_search
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2026-01-15"", ""location"": ""Chicago""}",0.0,0,0,0.2857142857142857,2,0.2857142857142857,2,True,action_list,108,weather
0,1.0,7,1.0,7,"{""date"": ""2026-01-12"", ""destination"": ""BER"", ""origin"": ""MIA""}",0.0,1,0,0.5714285714285714,4,0.5714285714285714,4,True,action_list,108,flight_search
0,0.5,4,0.5,4,"{""date"": ""2027-06-20"", ""location"": ""Dubai""}",0.0,0,0,0.375,3,0.375,3,True,action_list,109,weather
0,1.0,8,1.0,8,"{""date"": ""2027-06-22"", ""destination"": ""JFK"", ""origin"": ""SFO""}",0.0,1,0,0.75,6,0.75,6,True,action_list,109,flight_search
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2026-11-05"", ""destination"": ""SFO"", ""origin"": ""DFW""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,110,flight_search
0,1.0,7,1.0,7,"{""date"": ""2026-11-03"", ""location"": ""Boston""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,110,weather
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2027-04-09"", ""destination"": ""YYZ"", ""origin"": ""DFW""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,111,flight_search
0,1.0,7,1.0,7,"{""date"": ""2027-04-10"", ""location"": ""Toronto""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,111,weather
0,0.5,3,0.5,3,"{""date"": ""2026-09-17"", ""location"": ""Singapore""}",0.0,0,0,0.5,3,0.5,3,True,action_list,112,weather
0,1.0,6,1.0,6,"{""calendar"": ""research"", ""end_date"": ""2026-09-19"", ""keyword"": ""meeting"", ""start_date"": ""2026-09-17""}",0.0,1,0,0.6666666666666666,4,0.6666666666666666,4,True,action_list,112,calendar_api
0,0.5,4,0.5,4,"{""date"": ""2027-02-24"", ""location"": ""Sydney""}",0.0,0,0,0.375,3,0.375,3,True,action_list,113,weather
0,1.0,8,1.0,8,"{""date"": ""2027-02-26"", ""location"": ""Seoul""}",0.0,1,0,0.75,6,0.75,6,True,action_list,113,weather
0,0.5,4,0.5,4,"{""date"": ""2026-07-06"", ""destination"": ""ZRH"", ""origin"": ""ORD""}",0.0,0,0,0.375,3,0.375,3,True,action_list,114,flight_search
0,1.0,8,1.0,8,"{""calendar"": ""research"", ""end_date"": ""2026-07-09"", ""keyword"": ""demo"", ""start_date"": ""2026-07-07""}",0.0,1,0,0.75,6,0.75,6,True,action_list,114,calendar_api
0,0.6666666666666666,4,0.6666666666666666,4,"{""date"": ""2027-12-16"", ""destination"": ""CDG"", ""origin"": ""JFK""}",0.0,0,0,0.5,3,0.5,3,True,action_list,115,flight_search
0,1.0,6,1.0,6,"{""city"": ""Chicago"", ""company"": ""Emirates"", ""role"": ""engineer""}",0.0,1,0,0.6666666666666666,4,0.6666666666666666,4,True,action_list,115,crm_api
0,0.5714285714285714,4,0.5714285714285714,4,"{""date"": ""2026-05-20"", ""destination"": ""JFK"", ""origin"": ""SFO""}",0.0,0,0,0.42857142857142855,3,0.42857142857142855,3,True,action_list,116,flight_search
0,1.0,7,1.0,7,"{""date"": ""2026-05-23"", ""location"": ""Austin""}",0.0,1,0,0.7142857142857143,5,0.7142857142857143,5,True,action_list,116,weather
0,0.625,5,0.625,5,"{""date"": ""2027-10-03"", ""destination"": ""SFO"", ""origin"": ""BOS""}",0.0,0,0,0.375,3,0.375,3,True,action_list,117,flight_search
0,1.0,8,1.0,8,"{""date"": ""2027-10-06"", ""location"": ""London""}",0.0,1,0,0.625,5,0.625,5,True,action_list,117,weather
0,0.5,3,0.5,3,"{""date"": ""2026-03-13"", ""location"": ""Amsterdam""}",0.0,0,0,0.3333333333333333,2,0.3333333333333333,2,True,action_list,118,weather
0,1.0,6,1.0,6,"{""city"": ""Seattle"", ""company"": ""Toyota"", ""role"": ""coordinator""}",0.0,1,0,0.6666666666666666,4,0.6666666666666666,4,True,action_list,118,crm_api
0,0.5,4,0.5,4,"{""date"": ""2027-08-17"", ""destination"": ""LAX"", ""origin"": ""JFK""}",0.0,0,0,0.375,3,0.375,3,True,action_list,119,flight_search
0,1.0,8,1.0,8,"{""city"": ""Los Angeles"", ""company"": ""Airbus"", ""role"": ""director""}",0.0,1,0,0.75,6,0.75,6,True,action_list,119,crm_api
